echem,rep,minutes,E,electrode,current,max_current,reactor
gc,16,1317.5666666666666,-0.399,i1,9.4828522e-8,9.4828522e-8,transfer_3
gc,17,1320.0666666666666,-0.399,i1,8.546165e-8,8.546165e-8,transfer_3
gc,18,1322.5666666666666,-0.399,i1,7.8054263e-8,7.8054263e-8,transfer_3
gc,19,1325.0666666666666,-0.399,i1,7.0805044e-8,7.0805044e-8,transfer_3
gc,2,1282.5666666666666,-0.398,i1,9.0123916e-7,9.0123916e-7,transfer_3
gc,20,1327.5666666666666,-0.399,i1,6.5209356e-8,6.5209356e-8,transfer_3
gc,21,1330.0833333333333,-0.399,i1,5.9870892e-8,5.9870892e-8,transfer_3
gc,22,1332.5833333333333,-0.399,i1,5.5188256e-8,5.5188256e-8,transfer_3
gc,23,1335.0833333333333,-0.399,i1,5.1000882000000003e-08,5.1000882000000003e-08,transfer_3
gc,24,1337.5833333333333,-0.399,i1,4.8063651e-8,4.8063651e-8,transfer_3
gc,25,1340.0833333333333,-0.399,i1,4.4826063e-8,4.4826063e-8,transfer_3
gc,26,1342.5833333333333,-0.399,i1,4.1340048e-8,4.1340048e-8,transfer_3
gc,27,1345.0833333333333,-0.399,i1,3.9430887e-8,3.9430887e-8,transfer_3
gc,28,1347.5833333333333,-0.399,i1,3.6447322e-8,3.6447322e-8,transfer_3
gc,29,1350.0833333333333,-0.399,i1,3.4965527e-8,3.4965527e-8,transfer_3
gc,3,1285.0666666666666,-0.399,i1,7.3001775e-7,7.3001775e-7,transfer_3
gc,30,1352.5833333333333,-0.399,i1,3.2880628e-8,3.2880628e-8,transfer_3
gc,31,1355.0833333333333,-0.399,i1,3.1064925e-8,3.1064925e-8,transfer_3
gc,32,1357.5833333333333,-0.399,i1,3.0087978e-8,3.0087978e-8,transfer_3
gc,33,1360.0833333333333,-0.397,i1,2.8635734e-8,2.8635734e-8,transfer_3
gc,34,1362.5833333333333,-0.399,i1,2.6792875e-8,2.6792875e-8,transfer_3
gc,35,1365.0833333333333,-0.399,i1,2.598847e-8,2.598847e-8,transfer_3
gc,36,1367.5833333333333,-0.399,i1,2.5204036e-8,2.5204036e-8,transfer_3
gc,37,1370.0833333333333,-0.399,i1,2.437487e-8,2.437487e-8,transfer_3
gc,38,1372.5833333333333,-0.399,i1,2.3159876e-8,2.3159876e-8,transfer_3
gc,39,1375.0833333333333,-0.399,i1,2.2114232e-8,2.2114232e-8,transfer_3
gc,4,1287.5666666666666,-0.386,i1,5.8966958e-7,5.8966958e-7,transfer_3
gc,40,1377.6,-0.399,i1,2.1383318e-8,2.1383318e-8,transfer_3
gc,41,1380.1,-0.399,i1,2.0844917e-8,2.0844917e-8,transfer_3
gc,42,1382.6,-0.399,i1,2.0510218e-8,2.0510218e-8,transfer_3
gc,43,1385.1,-0.399,i1,2.0362437e-8,2.0362437e-8,transfer_3
gc,44,1387.6,-0.399,i1,1.9820842e-8,1.9820842e-8,transfer_3
gc,45,1390.1,-0.399,i1,1.9320787e-8,1.9320787e-8,transfer_3
gc,46,1392.6,-0.399,i1,1.8827118e-8,1.8827118e-8,transfer_3
gc,47,1395.1,-0.399,i1,1.8057063e-8,1.8057063e-8,transfer_3
gc,48,1397.6,-0.399,i1,1.7829404e-8,1.7829404e-8,transfer_3
gc,49,1400.1,-0.399,i1,1.7411622e-8,1.7411622e-8,transfer_3
gc,5,1290.0666666666666,-0.399,i1,4.8021235e-7,4.8021235e-7,transfer_3
gc,50,1402.6,-0.399,i1,1.7072928e-8,1.7072928e-8,transfer_3
gc,51,1405.1,-0.399,i1,1.6852455e-8,1.6852455e-8,transfer_3
gc,52,1407.6,-0.398,i1,1.6634381e-8,1.6634381e-8,transfer_3
gc,53,1410.1,-0.399,i1,1.6564883e-8,1.6564883e-8,transfer_3
gc,54,1412.6,-0.398,i1,1.6279706e-8,1.6279706e-8,transfer_3
gc,55,1415.1,-0.399,i1,1.6229382e-8,1.6229382e-8,transfer_3
gc,56,1417.6,-0.399,i1,1.6171068e-8,1.6171068e-8,transfer_3
gc,57,1420.1,-0.399,i1,1.6035271e-8,1.6035271e-8,transfer_3
gc,58,1422.6,-0.399,i1,1.5999325e-8,1.5999325e-8,transfer_3
gc,59,1425.1,-0.399,i1,1.5925036e-8,1.5925036e-8,transfer_3
gc,6,1292.5666666666666,-0.399,i1,3.9519634e-7,3.9519634e-7,transfer_3
gc,60,1427.6,-0.399,i1,1.5641454e-8,1.5641454e-8,transfer_3
gc,61,1430.1,-0.399,i1,1.5498468e-8,1.5498468e-8,transfer_3
gc,62,1432.6,-0.399,i1,1.5365067e-8,1.5365067e-8,transfer_3
gc,63,1435.1166666666666,-0.399,i1,1.5395422e-8,1.5395422e-8,transfer_3
gc,64,1437.6166666666666,-0.399,i1,1.5242849e-8,1.5242849e-8,transfer_3
gc,65,1440.1166666666666,-0.399,i1,1.5259623e-8,1.5259623e-8,transfer_3
gc,66,1442.6166666666666,-0.399,i1,1.4644537e-8,1.4644537e-8,transfer_3
gc,67,1445.1166666666666,-0.399,i1,1.522208e-8,1.522208e-8,transfer_3
gc,68,1447.6166666666666,-0.399,i1,1.5098264e-8,1.5098264e-8,transfer_3
gc,69,1450.1166666666666,-0.399,i1,1.5163765e-8,1.5163765e-8,transfer_3
gc,7,1295.0666666666666,-0.399,i1,3.2847552e-7,3.2847552e-7,transfer_3
gc,70,1452.6166666666666,-0.399,i1,1.5240451e-8,1.5240451e-8,transfer_3
gc,71,1455.1166666666666,-0.397,i1,1.5121429e-8,1.5121429e-8,transfer_3
gc,72,1457.6166666666666,-0.399,i1,1.4997612e-8,1.4997612e-8,transfer_3
gc,73,1460.1166666666666,-0.399,i1,1.4951283e-8,1.4951283e-8,transfer_3
gc,74,1462.6166666666666,-0.399,i1,1.4925719e-8,1.4925719e-8,transfer_3
gc,75,1465.1166666666666,-0.399,i1,1.5055127e-8,1.5055127e-8,transfer_3
gc,76,1467.6166666666666,-0.399,i1,1.4791519e-8,1.4791519e-8,transfer_3
gc,77,1470.1166666666666,-0.399,i1,1.4842644e-8,1.4842644e-8,transfer_3
gc,78,1472.6166666666666,-0.399,i1,1.4741993e-8,1.4741993e-8,transfer_3
gc,79,1475.1166666666666,-0.399,i1,1.4651727e-8,1.4651727e-8,transfer_3
gc,8,1297.5666666666666,-0.399,i1,2.7499902e-7,2.7499902e-7,transfer_3
gc,80,1477.6166666666666,-0.399,i1,1.4793915e-8,1.4793915e-8,transfer_3
gc,81,1480.1166666666666,-0.399,i1,1.464294e-8,1.464294e-8,transfer_3
gc,82,1482.6166666666666,-0.399,i1,1.46701e-8,1.46701e-8,transfer_3
gc,83,1485.1166666666666,-0.399,i1,1.4628562e-8,1.4628562e-8,transfer_3
gc,84,1487.6166666666666,-0.399,i1,1.4631756e-8,1.4631756e-8,transfer_3
gc,85,1490.1333333333334,-0.399,i1,1.4570248e-8,1.4570248e-8,transfer_3
gc,86,1492.6333333333334,-0.399,i1,1.4481579e-8,1.4481579e-8,transfer_3
gc,87,1495.1333333333334,-0.399,i1,1.4503946e-8,1.4503946e-8,transfer_3
gc,88,1497.6333333333334,-0.399,i1,1.4406492e-8,1.4406492e-8,transfer_3
gc,89,1500.1333333333334,-0.399,i1,1.4398504e-8,1.4398504e-8,transfer_3
gc,9,1300.0666666666666,-0.399,i1,2.3246709e-7,2.3246709e-7,transfer_3
gc,90,1502.6333333333334,-0.399,i1,1.4419274e-8,1.4419274e-8,transfer_3
gc,91,1505.1333333333334,-0.399,i1,1.4392912e-8,1.4392912e-8,transfer_3
gc,92,1507.6333333333334,-0.399,i1,1.4342587e-8,1.4342587e-8,transfer_3
gc,93,1510.1333333333334,-0.399,i1,1.4284273e-8,1.4284273e-8,transfer_3
gc,94,1512.6333333333334,-0.398,i1,1.4256314e-8,1.4256314e-8,transfer_3
gc,95,1515.1333333333334,-0.399,i1,1.4283476e-8,1.4283476e-8,transfer_3
gc,96,1517.6333333333334,-0.399,i1,1.4321817e-8,1.4321817e-8,transfer_3
gc,97,1520.1333333333334,-0.399,i1,1.418602e-8,1.418602e-8,transfer_3
gc,98,1522.6333333333334,-0.399,i1,1.41988e-8,1.41988e-8,transfer_3
gc,99,1525.1333333333334,-0.397,i1,1.4093357e-8,1.4093357e-8,transfer_3
gc,1,1280.0666666666666,-0.399,i2,-9.1490523e-7,9.1490523e-7,transfer_3
gc,10,1302.5666666666666,-0.399,i2,-1.6681669e-7,1.6681669e-7,transfer_3
gc,100,1527.6333333333334,-0.215,i2,3.7521102e-9,3.7521102e-9,transfer_3
gc,11,1305.0666666666666,-0.399,i2,-1.4365433e-7,1.4365433e-7,transfer_3
gc,12,1307.5666666666666,-0.399,i2,-1.240339e-7,1.240339e-7,transfer_3
gc,13,1310.0666666666666,-0.399,i2,-1.0837638e-7,1.0837638e-7,transfer_3
gc,14,1312.5666666666666,-0.399,i2,-9.4741452e-8,9.4741452e-8,transfer_3
gc,15,1315.0666666666666,-0.399,i2,-8.367391e-8,8.367391e-8,transfer_3
gc,16,1317.5666666666666,-0.399,i2,-7.381017e-8,7.381017e-8,transfer_3
gc,17,1320.0666666666666,-0.399,i2,-6.542983e-8,6.542983e-8,transfer_3
gc,18,1322.5666666666666,-0.399,i2,-5.8620756e-8,5.8620756e-8,transfer_3
gc,19,1325.0666666666666,-0.399,i2,-5.2669602e-8,5.2669602e-8,transfer_3
gc,2,1282.5666666666666,-0.395,i2,-7.5541038e-7,7.5541038e-7,transfer_3
gc,20,1327.5666666666666,-0.399,i2,-4.6691291e-8,4.6691291e-8,transfer_3
gc,21,1330.0833333333333,-0.399,i2,-4.2282643e-8,4.2282643e-8,transfer_3
gc,22,1332.5833333333333,-0.399,i2,-3.8314948e-8,3.8314948e-8,transfer_3
gc,23,1335.0833333333333,-0.399,i2,-3.3994969e-8,3.3994969e-8,transfer_3
gc,24,1337.5833333333333,-0.399,i2,-3.0357178e-8,3.0357178e-8,transfer_3
gc,25,1340.0833333333333,-0.399,i2,-2.8446417e-8,2.8446417e-8,transfer_3
gc,26,1342.5833333333333,-0.397,i2,-2.5121761e-8,2.5121761e-8,transfer_3
gc,27,1345.0833333333333,-0.399,i2,-2.3261327e-8,2.3261327e-8,transfer_3
gc,28,1347.5833333333333,-0.399,i2,-2.0365633e-8,2.0365633e-8,transfer_3
gc,29,1350.0833333333333,-0.399,i2,-1.9055578e-8,1.9055578e-8,transfer_3
gc,3,1285.0666666666666,-0.382,i2,-6.1144362e-7,6.1144362e-7,transfer_3
gc,30,1352.5833333333333,-0.399,i2,-1.6738225e-8,1.6738225e-8,transfer_3
gc,31,1355.0833333333333,-0.399,i2,-1.5151782e-8,1.5151782e-8,transfer_3
gc,32,1357.5833333333333,-0.394,i2,-1.450874e-8,1.450874e-8,transfer_3
gc,33,1360.0833333333333,-0.397,i2,-1.3356853e-8,1.3356853e-8,transfer_3
gc,34,1362.5833333333333,-0.397,i2,-1.1509997e-8,1.1509997e-8,transfer_3
gc,35,1365.0833333333333,-0.398,i2,-1.0404442e-8,1.0404442e-8,transfer_3
gc,36,1367.5833333333333,-0.397,i2,-9.8229069e-9,9.8229069e-9,transfer_3
gc,37,1370.0833333333333,-0.399,i2,-9.3420214e-9,9.3420214e-9,transfer_3
gc,38,1372.5833333333333,-0.399,i2,-8.5384162e-9,8.5384162e-9,transfer_3
gc,39,1375.0833333333333,-0.381,i2,-8.0239806e-9,8.0239806e-9,transfer_3
gc,4,1287.5666666666666,-0.385,i2,-4.9361319e-7,4.9361319e-7,transfer_3
gc,40,1377.6,-0.398,i2,-6.3249073e-9,6.3249073e-9,transfer_3
gc,41,1380.1,-0.399,i2,-5.6946443e-9,5.6946443e-9,transfer_3
gc,42,1382.6,-0.399,i2,-5.2776645e-9,5.2776645e-9,transfer_3
gc,43,1385.1,-0.399,i2,-5.1858011e-9,5.1858011e-9,transfer_3
gc,44,1387.6,-0.398,i2,-4.6402122e-9,4.6402122e-9,transfer_3
gc,45,1390.1,-0.396,i2,-4.4429056e-9,4.4429056e-9,transfer_3
gc,46,1392.6,-0.397,i2,-4.3446517e-9,4.3446517e-9,transfer_3
gc,47,1395.1,-0.399,i2,-4.0658663e-9,4.0658663e-9,transfer_3
gc,48,1397.6,-0.397,i2,-3.9740029e-9,3.9740029e-9,transfer_3
gc,49,1400.1,-0.202,i2,3.5811645e-9,3.5811645e-9,transfer_3
gc,5,1290.0666666666666,-0.399,i2,-4.0199421e-7,4.0199421e-7,transfer_3
gc,50,1402.6,-0.205,i2,3.6650398e-9,3.6650398e-9,transfer_3
gc,51,1405.1,-0.204,i2,3.5987382e-9,3.5987382e-9,transfer_3
gc,52,1407.6,-0.207,i2,3.5571999e-9,3.5571999e-9,transfer_3
gc,53,1410.1,-0.204,i2,3.5468153e-9,3.5468153e-9,transfer_3
gc,54,1412.6,-0.206,i2,3.7736783e-9,3.7736783e-9,transfer_3
gc,55,1415.1,-0.204,i2,3.5827619e-9,3.5827619e-9,transfer_3
gc,56,1417.6,-0.207,i2,3.5843595e-9,3.5843595e-9,transfer_3
gc,57,1420.1,-0.203,i2,3.5939454e-9,3.5939454e-9,transfer_3
gc,58,1422.6,-0.201,i2,3.5548036e-9,3.5548036e-9,transfer_3
gc,59,1425.1,-0.202,i2,3.5508094e-9,3.5508094e-9,transfer_3
gc,6,1292.5666666666666,-0.399,i2,-3.3238652e-7,3.3238652e-7,transfer_3
gc,60,1427.6,-0.203,i2,3.6858088e-9,3.6858088e-9,transfer_3
gc,61,1430.1,-0.215,i2,4.383971e-9,4.383971e-9,transfer_3
gc,62,1432.6,-0.219,i2,3.672229e-9,3.672229e-9,transfer_3
gc,63,1435.1166666666666,-0.205,i2,3.5707797e-9,3.5707797e-9,transfer_3
gc,64,1437.6166666666666,-0.204,i2,3.6506611e-9,3.6506611e-9,transfer_3
gc,65,1440.1166666666666,-0.21,i2,3.6458681e-9,3.6458681e-9,transfer_3
gc,66,1442.6166666666666,-0.217,i2,9.2535304e-9,9.2535304e-9,transfer_3
gc,67,1445.1166666666666,-0.214,i2,3.6466672e-9,3.6466672e-9,transfer_3
gc,68,1447.6166666666666,-0.224,i2,3.9318433e-9,3.9318433e-9,transfer_3
gc,69,1450.1166666666666,-0.203,i2,3.6666374e-9,3.6666374e-9,transfer_3
gc,7,1295.0666666666666,-0.399,i2,-2.7438875e-7,2.7438875e-7,transfer_3
gc,70,1452.6166666666666,-0.208,i2,3.5995369e-9,3.5995369e-9,transfer_3
gc,71,1455.1166666666666,-0.201,i2,3.6378798e-9,3.6378798e-9,transfer_3
gc,72,1457.6166666666666,-0.207,i2,4.4135264e-9,4.4135264e-9,transfer_3
gc,73,1460.1166666666666,-0.209,i2,4.0732329e-9,4.0732329e-9,transfer_3
gc,74,1462.6166666666666,-0.208,i2,3.6826135e-9,3.6826135e-9,transfer_3
gc,75,1465.1166666666666,-0.207,i2,3.5779693e-9,3.5779693e-9,transfer_3
gc,75,1465.1166666666666,-0.21,i2,3.5779693e-9,3.5779693e-9,transfer_3
gc,76,1467.6166666666666,-0.209,i2,4.0660435e-9,4.0660435e-9,transfer_3
gc,77,1470.1166666666666,-0.21,i2,3.6993886e-9,3.6993886e-9,transfer_3
gc,78,1472.6166666666666,-0.201,i2,3.6626433e-9,3.6626433e-9,transfer_3
gc,78,1472.6166666666666,-0.206,i2,3.6626433e-9,3.6626433e-9,transfer_3
gc,79,1475.1166666666666,-0.206,i2,3.7257495e-9,3.7257495e-9,transfer_3
gc,8,1297.5666666666666,-0.399,i2,-2.3064899e-7,2.3064899e-7,transfer_3
gc,80,1477.6166666666666,-0.207,i2,3.5204546e-9,3.5204546e-9,transfer_3
