img_num,time,bleach_int,ref_int,filename,condition,agarose,PYO,objective,excitation,resolution,bleach_rep,bleach_speed,id
171,41.3653,3693.196,3020.453,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
172,41.5893,3529.299,3070.796,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
173,41.7674,3615.411,3170.445,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
174,41.9475,3590.677,3106.342,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
175,42.1276,3650.448,3148.339,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
176,42.3157,3580.726,3068.139,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
177,42.4958,3663.051,3115.927,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
178,42.6869,3704.937,3068.156,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
179,42.868,3597.648,3083.169,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
180,43.048,3685.409,3121.472,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
181,43.2391,3685.025,3107.212,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
182,43.4192,3680.982,3102.089,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
183,43.5963,3689.728,3094.795,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
184,43.7904,3566.048,3122.04,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
185,43.9675,3679.805,3127.773,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
186,44.1616,3667.879,3152.638,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
187,44.5307,3645.278,3097.066,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
188,44.7188,3575.359,3140.506,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
189,44.9068,3777.182,3044.429,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
190,45.0879,3637.43,3021.24,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
191,45.276,3595.726,3046.16,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
192,45.4511,3775.745,3238.918,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
193,45.6332,3728.627,3128.363,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
194,45.9973,3572.843,3039.379,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
195,46.1774,3661.453,3178.26,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
196,46.3605,3823.966,3130.492,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
197,46.5485,3670.091,3172.869,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
198,46.7256,3733.601,3099.352,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
199,46.9057,3726.025,3151.588,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
200,47.0978,3750.651,3098.567,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
201,47.2779,3615.787,3197.95,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
202,47.458,3737.427,3069.962,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
203,47.6431,3845.722,3134.295,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
204,47.8242,3748.656,3097.084,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
205,48.0152,3815.579,3237.602,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
206,48.2003,3620.017,3194.872,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
207,48.4194,3632.651,3134.031,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
208,48.5965,3679.914,3215.959,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
209,48.7796,3885.894,3202.24,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
210,49.1617,3738.72,3154.792,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
211,49.3478,3648.874,3158.343,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
212,49.5389,3705.753,3069.742,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
213,49.716,3650.31,3122.498,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
214,49.896,3794.85,3192.756,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
215,50.0901,3780.662,3159.31,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
216,50.2672,3737.128,3103.377,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
217,50.4613,3812.786,3194.746,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
218,50.6394,3692.983,3198.442,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
219,50.8135,3749.347,3196.809,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
220,51.0076,3857.905,3202.656,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
221,51.2857,3813.789,3290.502,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
222,51.4667,3774.641,3119.241,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
223,51.6578,3807.15,3182.446,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
224,51.8379,3760.362,3219.834,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
225,52.026,3767.75,3121.499,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
226,52.2091,3725.567,3215.327,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
227,52.3892,3792.132,3160.291,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
228,52.5803,3866.538,3126.343,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
229,52.7604,3879.646,3158.701,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
230,52.9384,3861.474,3241.288,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
231,53.1975,3874.195,3175.52,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
232,53.3746,3832.419,3205.58,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
233,53.5557,3831.891,3224.93,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
234,53.7438,3822.91,3165.057,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
235,53.9319,3847.283,3136.9,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
236,54.104,3827.695,3201.547,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
237,54.2981,3891.277,3162.292,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
238,54.4782,3854.094,3189.347,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
239,54.6662,3836.614,3208.411,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
240,54.8473,3831.685,3201.292,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
241,55.0274,3877.467,3197.667,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
242,55.2215,3841.845,3284.956,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
243,55.5846,3839.766,3167.713,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
244,55.7697,3857.928,3250.012,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
245,55.9478,3876.512,3219.247,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
246,56.1409,3836.902,3204.585,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
247,56.3159,3794.041,3197.359,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
248,56.502,3870.213,3316.93,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
249,56.6871,4026.03,3304.655,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
250,56.8652,3885.817,3250.905,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_4,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,4
1,0,443.647,535.324,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
2,0.1801,563.69,607.801,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
3,0.3572,674.644,698.293,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
4,0.5373,769.169,782.514,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
5,0.7284,825.084,847.72,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
6,0.9094,922.002,892.18,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
7,1.0945,1012.727,984.226,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
8,1.2746,1027.585,1013.292,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
9,1.4577,1129.567,1076.082,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
10,1.6488,1120.938,1101.416,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
11,10.5076,3149.933,567.705,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
12,10.6857,3026.3,632.054,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
13,10.8718,3003.176,724.609,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
14,11.0439,2955.818,780.467,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
15,11.224,3057.108,893.897,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
16,11.3991,2862.425,961.458,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
17,11.5951,2853.37,1004.388,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
18,11.9612,2772.68,1016.962,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
19,12.3243,2581.485,1054.152,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
20,12.5104,2707.879,1099.036,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
21,12.6905,2607.403,1139.591,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
22,12.8736,2605.483,1164.264,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
23,13.0617,2628.441,1256.392,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
24,13.2448,2563.433,1270.396,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
25,13.4358,2553.246,1308.995,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
26,13.6269,2539.728,1409.737,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
27,13.804,2544.707,1390.299,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
28,13.9841,2529.231,1357.5,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
29,14.3502,2415.364,1414.404,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
30,14.7023,2415.367,1381.638,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
31,14.8854,2361.697,1373.941,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
32,15.0685,2418.577,1449.074,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
33,15.2545,2367.444,1480.34,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
34,15.4456,2464.813,1469.15,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
35,15.6147,2409.092,1549.921,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
36,15.8088,2343.629,1583.762,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
37,15.9889,2453.716,1603.285,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
38,16.169,2425.961,1624.329,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
39,16.3601,2464.299,1612.084,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
40,16.5382,2487.043,1734.13,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
41,16.7313,2345.592,1705.312,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
42,16.9093,2461.31,1659.53,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
43,17.0894,2366.82,1667.372,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
44,17.2775,2361.087,1711.058,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
45,17.4606,2438.623,1778.988,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
46,17.6487,2400.618,1789.793,1pctAg_PBSglyc_300uMPYO_revFRAP_10xMag_750ex_128px_20xBl_4sp_id_5,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,5
