time,intensity,condition,min,bg_sub
1.0001e-7,0.0177443,dPHZ + 1uM Ru 4uM Rh,0.00905933,0.00868497
1.0231e-7,0.0173231,dPHZ + 1uM Ru 4uM Rh,0.00841536,0.00890774
1.0471e-7,0.0168623,dPHZ + 1uM Ru 4uM Rh,0.00817657,0.008685730000000001
1.0711e-7,0.0165203,dPHZ + 1uM Ru 4uM Rh,0.00822894,0.008291360000000001
1.0961e-7,0.0165933,dPHZ + 1uM Ru 4uM Rh,0.00804279,0.008550509999999999
1.1221e-7,0.015663,dPHZ + 1uM Ru 4uM Rh,0.00729259,0.00837041
1.1481e-7,0.0158172,dPHZ + 1uM Ru 4uM Rh,0.00724659,0.00857061
1.1751e-7,0.0153723,dPHZ + 1uM Ru 4uM Rh,0.00733407,0.00803823
1.2031e-7,0.0146048,dPHZ + 1uM Ru 4uM Rh,0.00664998,0.00795482
1.2311e-7,0.0146665,dPHZ + 1uM Ru 4uM Rh,0.00694419,0.0077223100000000005
1.2591e-7,0.0143882,dPHZ + 1uM Ru 4uM Rh,0.00639694,0.00799126
1.2881e-7,0.0145509,dPHZ + 1uM Ru 4uM Rh,0.00667684,0.00787406
1.3181e-7,0.0139575,dPHZ + 1uM Ru 4uM Rh,0.00610092,0.007856579999999998
1.3491e-7,0.0136656,dPHZ + 1uM Ru 4uM Rh,0.00638015,0.00728545
1.3811e-7,0.0133994,dPHZ + 1uM Ru 4uM Rh,0.00606374,0.007335660000000001
1.4131e-7,0.0126634,dPHZ + 1uM Ru 4uM Rh,0.00566818,0.00699522
1.4461e-7,0.0127895,dPHZ + 1uM Ru 4uM Rh,0.00538495,0.00740455
1.4801e-7,0.0124139,dPHZ + 1uM Ru 4uM Rh,0.00534742,0.00706648
1.5141e-7,0.0120519,dPHZ + 1uM Ru 4uM Rh,0.00476209,0.007289810000000001
1.5491e-7,0.0121421,dPHZ + 1uM Ru 4uM Rh,0.00470191,0.007440189999999999
1.5851e-7,0.0115808,dPHZ + 1uM Ru 4uM Rh,0.00477449,0.00680631
1.6221e-7,0.0112891,dPHZ + 1uM Ru 4uM Rh,0.00494393,0.00634517
1.6601e-7,0.0112487,dPHZ + 1uM Ru 4uM Rh,0.00444042,0.006808280000000001
1.6981e-7,0.0108034,dPHZ + 1uM Ru 4uM Rh,0.00432844,0.006474959999999999
1.7371e-7,0.0105329,dPHZ + 1uM Ru 4uM Rh,0.00418441,0.006348489999999999
1.7781e-7,0.0104257,dPHZ + 1uM Ru 4uM Rh,0.00411838,0.00630732
1.8201e-7,0.0100062,dPHZ + 1uM Ru 4uM Rh,0.00362487,0.006381329999999999
1.8621e-7,0.00996195,dPHZ + 1uM Ru 4uM Rh,0.0039203,0.006041650000000001
1.9051e-7,0.00968246,dPHZ + 1uM Ru 4uM Rh,0.00372983,0.00595263
1.9501e-7,0.00972863,dPHZ + 1uM Ru 4uM Rh,0.00376113,0.005967500000000001
1.9961e-7,0.00940817,dPHZ + 1uM Ru 4uM Rh,0.00367923,0.00572894
2.0421e-7,0.00956989,dPHZ + 1uM Ru 4uM Rh,0.00369991,0.0058699799999999995
2.0891e-7,0.00901293,dPHZ + 1uM Ru 4uM Rh,0.00350336,0.00550957
2.1381e-7,0.00910234,dPHZ + 1uM Ru 4uM Rh,0.00339128,0.0057110600000000004
2.1881e-7,0.00878369,dPHZ + 1uM Ru 4uM Rh,0.00305451,0.00572918
2.2391e-7,0.00904166,dPHZ + 1uM Ru 4uM Rh,0.00337486,0.0056668
2.2911e-7,0.00835817,dPHZ + 1uM Ru 4uM Rh,0.00346403,0.00489414
2.3441e-7,0.0084517,dPHZ + 1uM Ru 4uM Rh,0.00327803,0.00517367
2.3991e-7,0.0085578,dPHZ + 1uM Ru 4uM Rh,0.00344543,0.005112370000000001
2.4551e-7,0.00802131,dPHZ + 1uM Ru 4uM Rh,0.00332502,0.0046962900000000005
2.5121e-7,0.00812311,dPHZ + 1uM Ru 4uM Rh,0.00317719,0.0049459199999999995
2.5711e-7,0.00769597,dPHZ + 1uM Ru 4uM Rh,0.00310922,0.00458675
2.6311e-7,0.00757459,dPHZ + 1uM Ru 4uM Rh,0.00302511,0.00454948
2.6921e-7,0.00747926,dPHZ + 1uM Ru 4uM Rh,0.00280703,0.0046722299999999994
2.7551e-7,0.0071977,dPHZ + 1uM Ru 4uM Rh,0.00256387,0.004633829999999999
2.8191e-7,0.00698389,dPHZ + 1uM Ru 4uM Rh,0.00268074,0.00430315
2.8841e-7,0.00709685,dPHZ + 1uM Ru 4uM Rh,0.00292034,0.00417651
2.9511e-7,0.00690739,dPHZ + 1uM Ru 4uM Rh,0.00246647,0.00444092
3.0201e-7,0.00648406,dPHZ + 1uM Ru 4uM Rh,0.00262544,0.0038586199999999997
3.0901e-7,0.0065909,dPHZ + 1uM Ru 4uM Rh,0.00274297,0.0038479300000000003
3.1621e-7,0.00637081,dPHZ + 1uM Ru 4uM Rh,0.00245342,0.00391739
3.2361e-7,0.00631763,dPHZ + 1uM Ru 4uM Rh,0.00239113,0.0039265
3.3111e-7,0.00625953,dPHZ + 1uM Ru 4uM Rh,0.00236362,0.0038959100000000003
3.3881e-7,0.00605934,dPHZ + 1uM Ru 4uM Rh,0.00246108,0.00359826
3.4671e-7,0.00578979,dPHZ + 1uM Ru 4uM Rh,0.00220481,0.00358498
3.5481e-7,0.00567808,dPHZ + 1uM Ru 4uM Rh,0.00220617,0.0034719100000000004
3.6311e-7,0.00565712,dPHZ + 1uM Ru 4uM Rh,0.00218086,0.0034762599999999997
3.7161e-7,0.0054402,dPHZ + 1uM Ru 4uM Rh,0.00240988,0.00303032
3.8021e-7,0.00540059,dPHZ + 1uM Ru 4uM Rh,0.00239482,0.00300577
3.8901e-7,0.00532786,dPHZ + 1uM Ru 4uM Rh,0.00237158,0.0029562800000000004
3.9811e-7,0.00509961,dPHZ + 1uM Ru 4uM Rh,0.00206077,0.00303884
4.0741e-7,0.00515243,dPHZ + 1uM Ru 4uM Rh,0.00215776,0.0029946700000000005
4.1691e-7,0.00484712,dPHZ + 1uM Ru 4uM Rh,0.00201196,0.0028351599999999998
4.2661e-7,0.00475145,dPHZ + 1uM Ru 4uM Rh,0.00200212,0.00274933
4.3651e-7,0.0044928,dPHZ + 1uM Ru 4uM Rh,0.00186228,0.00263052
4.4671e-7,0.00439927,dPHZ + 1uM Ru 4uM Rh,0.00202986,0.00236941
4.5711e-7,0.00438308,dPHZ + 1uM Ru 4uM Rh,0.00176276,0.00262032
4.6771e-7,0.00423039,dPHZ + 1uM Ru 4uM Rh,0.00170215,0.0025282399999999997
4.7861e-7,0.00409313,dPHZ + 1uM Ru 4uM Rh,0.0017112,0.0023819300000000004
4.8981e-7,0.00420709,dPHZ + 1uM Ru 4uM Rh,0.00159557,0.00261152
5.0121e-7,0.00393575,dPHZ + 1uM Ru 4uM Rh,0.00169473,0.00224102
5.1281e-7,0.00391209,dPHZ + 1uM Ru 4uM Rh,0.00164037,0.00227172
5.2481e-7,0.00391386,dPHZ + 1uM Ru 4uM Rh,0.00161026,0.0023036
5.3711e-7,0.00363872,dPHZ + 1uM Ru 4uM Rh,0.00168979,0.0019489299999999998
5.4961e-7,0.00344125,dPHZ + 1uM Ru 4uM Rh,0.00143821,0.0020030399999999998
5.6241e-7,0.00350291,dPHZ + 1uM Ru 4uM Rh,0.00147288,0.0020300300000000004
5.7551e-7,0.00345862,dPHZ + 1uM Ru 4uM Rh,0.00144178,0.0020168399999999998
5.8891e-7,0.00329449,dPHZ + 1uM Ru 4uM Rh,0.00139918,0.00189531
6.0261e-7,0.00331151,dPHZ + 1uM Ru 4uM Rh,0.00148406,0.0018274500000000002
6.1661e-7,0.00326082,dPHZ + 1uM Ru 4uM Rh,0.00127866,0.00198216
6.3101e-7,0.00308541,dPHZ + 1uM Ru 4uM Rh,0.00135075,0.0017346599999999998
6.4571e-7,0.00310244,dPHZ + 1uM Ru 4uM Rh,0.00126646,0.00183598
6.6071e-7,0.00300913,dPHZ + 1uM Ru 4uM Rh,0.00120039,0.00180874
6.7611e-7,0.00282878,dPHZ + 1uM Ru 4uM Rh,0.00127259,0.0015561899999999998
6.9191e-7,0.00282655,dPHZ + 1uM Ru 4uM Rh,0.00117371,0.0016528400000000003
7.0801e-7,0.00278698,dPHZ + 1uM Ru 4uM Rh,0.00116109,0.00162589
7.2451e-7,0.00261513,dPHZ + 1uM Ru 4uM Rh,0.0011212,0.0014939299999999999
7.4141e-7,0.00254379,dPHZ + 1uM Ru 4uM Rh,0.00113427,0.0014095200000000003
7.5861e-7,0.00258327,dPHZ + 1uM Ru 4uM Rh,0.00116593,0.00141734
7.7631e-7,0.00238935,dPHZ + 1uM Ru 4uM Rh,0.00112266,0.0012666900000000002
7.9441e-7,0.00232812,dPHZ + 1uM Ru 4uM Rh,0.00103178,0.00129634
8.1291e-7,0.00232545,dPHZ + 1uM Ru 4uM Rh,0.00107765,0.0012478
8.3181e-7,0.00214619,dPHZ + 1uM Ru 4uM Rh,0.00100434,0.00114185
8.5111e-7,0.00214704,dPHZ + 1uM Ru 4uM Rh,0.00101073,0.0011363099999999998
8.7101e-7,0.0019901,dPHZ + 1uM Ru 4uM Rh,0.00102981,9.602899999999999e-4
8.9131e-7,0.00198381,dPHZ + 1uM Ru 4uM Rh,8.73068e-4,0.001110742
9.1201e-7,0.001874,dPHZ + 1uM Ru 4uM Rh,8.0181e-4,0.00107219
9.3331e-7,0.00191325,dPHZ + 1uM Ru 4uM Rh,8.31902e-4,0.001081348
9.5511e-7,0.00185938,dPHZ + 1uM Ru 4uM Rh,9.7825e-4,8.811300000000002e-4
9.7731e-7,0.00170162,dPHZ + 1uM Ru 4uM Rh,8.53956e-4,8.47664e-4
1.00001e-6,0.00178697,dPHZ + 1uM Ru 4uM Rh,7.67745e-4,0.001019225
1.02331e-6,0.00170136,dPHZ + 1uM Ru 4uM Rh,7.65374e-4,9.359860000000001e-4
1.04721e-6,0.00156956,dPHZ + 1uM Ru 4uM Rh,7.20011e-4,8.49549e-4
1.07161e-6,0.00162838,dPHZ + 1uM Ru 4uM Rh,6.6754e-4,9.6084e-4
1.09651e-6,0.00167452,dPHZ + 1uM Ru 4uM Rh,6.5423e-4,0.00102029
1.12211e-6,0.00135426,dPHZ + 1uM Ru 4uM Rh,6.23229e-4,7.310309999999999e-4
1.14831e-6,0.0014308,dPHZ + 1uM Ru 4uM Rh,6.37052e-4,7.93748e-4
1.17501e-6,0.00130377,dPHZ + 1uM Ru 4uM Rh,5.39227e-4,7.645430000000001e-4
1.20231e-6,0.00138207,dPHZ + 1uM Ru 4uM Rh,5.77185e-4,8.04885e-4
1.23031e-6,0.00121293,dPHZ + 1uM Ru 4uM Rh,4.59682e-4,7.532480000000001e-4
1.25901e-6,0.00126365,dPHZ + 1uM Ru 4uM Rh,5.34097e-4,7.295530000000001e-4
1.28831e-6,0.00120054,dPHZ + 1uM Ru 4uM Rh,5.57928e-4,6.42612e-4
1.31831e-6,0.00106219,dPHZ + 1uM Ru 4uM Rh,5.32875e-4,5.293149999999999e-4
1.34901e-6,0.0010553,dPHZ + 1uM Ru 4uM Rh,3.85072e-4,6.702279999999999e-4
1.38041e-6,0.00107999,dPHZ + 1uM Ru 4uM Rh,4.81571e-4,5.984190000000001e-4
1.41261e-6,0.00112558,dPHZ + 1uM Ru 4uM Rh,5.15675e-4,6.099049999999999e-4
1.44551e-6,9.40055e-4,dPHZ + 1uM Ru 4uM Rh,4.33716e-4,5.06339e-4
1.47921e-6,9.84923e-4,dPHZ + 1uM Ru 4uM Rh,3.96383e-4,5.8854e-4
1.51371e-6,9.30087e-4,dPHZ + 1uM Ru 4uM Rh,3.69259e-4,5.60828e-4
1.54891e-6,8.60481e-4,dPHZ + 1uM Ru 4uM Rh,5.25184e-4,3.352969999999999e-4
1.58501e-6,8.77496e-4,dPHZ + 1uM Ru 4uM Rh,4.6627e-4,4.1122599999999994e-4
1.62191e-6,7.82675e-4,dPHZ + 1uM Ru 4uM Rh,3.32517e-4,4.5015800000000004e-4
1.65961e-6,7.86521e-4,dPHZ + 1uM Ru 4uM Rh,3.18254e-4,4.6826699999999997e-4
1.69831e-6,7.68965e-4,dPHZ + 1uM Ru 4uM Rh,2.24698e-4,5.44267e-4
1.73791e-6,6.71819e-4,dPHZ + 1uM Ru 4uM Rh,3.65412e-4,3.06407e-4
1.77841e-6,6.61138e-4,dPHZ + 1uM Ru 4uM Rh,3.51634e-4,3.0950400000000005e-4
1.81981e-6,6.76843e-4,dPHZ + 1uM Ru 4uM Rh,3.84947e-4,2.91896e-4
1.86221e-6,6.48237e-4,dPHZ + 1uM Ru 4uM Rh,2.2848e-4,4.19757e-4
