img_num,time,intensity,avg_baseline,scaled,filename,condition,PYO,objective,resolution,bleach,id
154,34.1208,125.031,127.3667778,0.981661012,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
155,34.3283,126.612,127.3667778,0.994073982,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
156,34.5199,126.248,127.3667778,0.991216094,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
157,34.7116,125.961,127.3667778,0.988962759,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
158,34.9032,125.581,127.3667778,0.98597925,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
159,35.0948,125.601,127.3667778,0.986136277,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
160,35.2864,126.449,127.3667778,0.992794214,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
161,35.4781,125.704,127.3667778,0.986944965,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
162,35.6697,126.084,127.3667778,0.989928474,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
163,35.8613,125.369,127.3667778,0.984314766,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
164,36.0371,126.504,127.3667778,0.993226038,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
165,36.2128,125.451,127.3667778,0.984958576,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
166,36.4203,125.8,127.3667778,0.987698693,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
167,36.6278,125.848,127.3667778,0.988075558,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
168,36.8354,126.082,127.3667778,0.989912772,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
169,37.0429,125.748,127.3667778,0.987290424,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
170,37.2504,124.93,127.3667778,0.980868027,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
171,37.4579,125.585,127.3667778,0.986010655,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
172,37.6495,125.879,127.3667778,0.988318949,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
173,37.8412,126.239,127.3667778,0.991145432,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
174,38.0328,125.095,127.3667778,0.982163498,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
175,38.2244,126.267,127.3667778,0.99136527,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
176,38.416,125.87,127.3667778,0.988248287,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
177,38.6077,126.5,127.3667778,0.993194632,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
178,38.7993,126.132,127.3667778,0.990305339,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
179,38.9909,126.292,127.3667778,0.991561553,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
180,39.1667,125.491,127.3667778,0.985272629,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
181,39.3424,125.563,127.3667778,0.985837926,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
182,39.5181,125.969,127.3667778,0.98902557,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
183,39.7257,125.506,127.3667778,0.985390399,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
184,39.9332,126.34,127.3667778,0.991938418,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
185,40.1407,126.307,127.3667778,0.991679323,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
186,40.3482,125.641,127.3667778,0.98645033,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
187,40.5398,125.325,127.3667778,0.983969307,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
188,40.7315,126.198,127.3667778,0.990823527,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
189,40.9231,126.181,127.3667778,0.990690054,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
190,41.1147,126.474,127.3667778,0.992990497,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
191,41.3063,125.061,127.3667778,0.981896553,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
192,41.498,125.271,127.3667778,0.983545334,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
193,41.6896,125.991,127.3667778,0.9891983,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
194,41.8812,125.685,127.3667778,0.986795789,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
195,42.0729,126.308,127.3667778,0.991687175,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
196,42.2486,126.882,127.3667778,0.996193844,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
197,42.4243,125.29,127.3667778,0.98369451,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
198,42.6001,126.288,127.3667778,0.991530148,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
199,42.7917,125.204,127.3667778,0.983019294,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
200,42.9992,126.642,127.3667778,0.994309523,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
201,43.1908,125.865,127.3667778,0.988209031,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
202,43.3984,126.198,127.3667778,0.990823527,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
203,43.6059,125.602,127.3667778,0.986144128,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
204,43.8134,125.646,127.3667778,0.986489587,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
205,44.005,126.355,127.3667778,0.992056188,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
206,44.1966,126.337,127.3667778,0.991914864,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
207,44.3883,125.159,127.3667778,0.982665984,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
208,44.5799,126.297,127.3667778,0.99160081,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
209,44.7715,126.509,127.3667778,0.993265294,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
210,44.9632,126.533,127.3667778,0.993453726,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
211,45.1548,126.144,127.3667778,0.990399555,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
212,45.3464,125.988,127.3667778,0.989174746,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
213,45.5222,125.653,127.3667778,0.986544546,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
214,45.6979,125.145,127.3667778,0.982556065,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
215,45.8736,126.398,127.3667778,0.992393795,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
216,46.0811,125.791,127.3667778,0.987628031,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
217,46.2887,125.807,127.3667778,0.987753653,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
218,46.4962,125.627,127.3667778,0.986340412,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
219,46.7037,125.819,127.3667778,0.987847869,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
220,46.9112,125.546,127.3667778,0.985704453,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
221,47.1187,126.666,127.3667778,0.994497955,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
222,47.3104,125.979,127.3667778,0.989104084,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
223,47.502,125.65,127.3667778,0.986520992,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
224,47.6936,125.859,127.3667778,0.988161923,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
225,47.8852,125.967,127.3667778,0.989009867,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
226,48.0769,126.686,127.3667778,0.994654982,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
227,48.2685,126.215,127.3667778,0.990957,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
228,48.4601,125.621,127.3667778,0.986293303,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
229,48.6517,125.45,127.3667778,0.984950724,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
230,48.8275,125.595,127.3667778,0.986089169,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
231,49.0032,125.175,127.3667778,0.982791605,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
232,49.2107,125.308,127.3667778,0.983835834,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
233,49.4183,126.18,127.3667778,0.990682203,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
234,49.6258,126.076,127.3667778,0.989865664,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
235,49.8333,125.866,127.3667778,0.988216882,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
236,50.0408,126.055,127.3667778,0.989700785,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
237,50.2483,125.109,127.3667778,0.982273417,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
238,50.4399,125.446,127.3667778,0.984919319,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
239,50.6316,125.233,127.3667778,0.983246983,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
240,50.8232,126.586,127.3667778,0.993869847,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
241,51.0148,125.267,127.3667778,0.983513929,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
242,51.2065,125.71,127.3667778,0.986992073,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
243,51.3981,126.336,127.3667778,0.991907012,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
244,51.5897,125.715,127.3667778,0.98703133,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
245,51.7813,125.721,127.3667778,0.987078438,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
246,51.9571,125.699,127.3667778,0.986905708,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
247,52.1328,125.416,127.3667778,0.984683779,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
248,52.3403,125.833,127.3667778,0.987957788,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
249,52.5479,126.487,127.3667778,0.993092565,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
250,52.7554,125.781,127.3667778,0.987549518,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_15,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,15
1,0,0.051,137.206,0.000371704,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
2,0.1757,136.539,137.206,0.995138697,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
3,0.3674,136.94,137.206,0.998061309,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
4,0.5431,136.855,137.206,0.997441803,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
5,0.7188,137.963,137.206,1.005517251,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
6,0.9105,137.119,137.206,0.999365917,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
7,1.1021,136.696,137.206,0.996282961,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
8,1.2937,137.319,137.206,1.000823579,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
9,1.7078,138.195,137.206,1.00720814,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
10,1.9153,137.228,137.206,1.000160343,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
11,6.2255,0.065,137.206,0.00047374,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
12,6.433,132.227,137.206,0.9637115,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
13,6.6405,132.112,137.206,0.962873344,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
14,6.8481,132.364,137.206,0.964709998,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
15,7.0556,133.118,137.206,0.970205385,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
16,7.2631,132.647,137.206,0.96677259,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
17,7.4547,132.963,137.206,0.969075696,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
18,7.6463,132.937,137.206,0.9688862,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
19,7.838,132.634,137.206,0.966677842,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
20,8.0296,133.125,137.206,0.970256403,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
21,8.2212,132.668,137.206,0.966925645,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
22,8.4129,133.365,137.206,0.972005597,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
23,8.6204,132.104,137.206,0.962815037,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
24,8.812,133.478,137.206,0.972829177,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
25,8.9877,134.733,137.206,0.981976007,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
26,9.1635,134.042,137.206,0.976939784,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
27,9.371,134.445,137.206,0.979876973,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
28,9.5785,133.637,137.206,0.973988018,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
29,9.786,133.015,137.206,0.969454689,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
30,9.9935,133.531,137.206,0.973215457,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
31,10.2011,133.688,137.206,0.974359722,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
32,10.4086,133.724,137.206,0.974622101,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
33,10.6002,134.173,137.206,0.977894553,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
34,10.7918,134.514,137.206,0.980379867,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
35,10.9835,134.456,137.206,0.979957145,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
36,11.1751,133.543,137.206,0.973302917,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
37,11.3667,135.205,137.206,0.98541609,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
38,11.5583,134.13,137.206,0.977581155,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
39,11.75,134.824,137.206,0.982639243,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
40,11.9416,134.203,137.206,0.978113202,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
41,12.1332,134.543,137.206,0.980591228,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
42,12.309,134.69,137.206,0.98166261,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
43,12.5165,134.188,137.206,0.978003877,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
44,12.724,134.463,137.206,0.980008163,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
45,12.9315,134.865,137.206,0.982938064,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
46,13.139,134.918,137.206,0.983324344,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
47,13.3465,134.548,137.206,0.980627669,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
48,13.5541,135.462,137.206,0.987289186,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
49,13.7616,133.785,137.206,0.975066688,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
50,13.9532,134.767,137.206,0.98222381,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
51,14.1448,135.258,137.206,0.98580237,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
52,14.3523,134.566,137.206,0.980758859,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
53,14.544,134.261,137.206,0.978535924,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
54,14.7356,134.957,137.206,0.983608589,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_16,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,16
