# DNA modified electrode Data by Edmund Tse. 
# The third CV cycle for electrodes with well matched (wm) or mismatched (mm) duplex DNA,
# under aerobic or anaerobic conditions, and with or without PCN covalently attached.
E,Current,Construct,Aerobic,PCN
-0.279,-2.18E-08,wm,FALSE,TRUE
-0.278,-2.21E-08,wm,FALSE,TRUE
-0.277,-2.24E-08,wm,FALSE,TRUE
-0.276,-2.28E-08,wm,FALSE,TRUE
-0.275,-2.31E-08,wm,FALSE,TRUE
-0.274,-2.35E-08,wm,FALSE,TRUE
-0.273,-2.39E-08,wm,FALSE,TRUE
-0.272,-2.42E-08,wm,FALSE,TRUE
-0.271,-2.46E-08,wm,FALSE,TRUE
-0.27,-2.50E-08,wm,FALSE,TRUE
-0.269,-2.54E-08,wm,FALSE,TRUE
-0.268,-2.58E-08,wm,FALSE,TRUE
-0.267,-2.62E-08,wm,FALSE,TRUE
-0.266,-2.65E-08,wm,FALSE,TRUE
-0.265,-2.69E-08,wm,FALSE,TRUE
-0.264,-2.73E-08,wm,FALSE,TRUE
-0.263,-2.77E-08,wm,FALSE,TRUE
-0.262,-2.82E-08,wm,FALSE,TRUE
-0.261,-2.86E-08,wm,FALSE,TRUE
-0.26,-2.91E-08,wm,FALSE,TRUE
-0.259,-2.95E-08,wm,FALSE,TRUE
-0.258,-2.99E-08,wm,FALSE,TRUE
-0.257,-3.03E-08,wm,FALSE,TRUE
-0.256,-3.07E-08,wm,FALSE,TRUE
-0.255,-3.10E-08,wm,FALSE,TRUE
-0.254,-3.14E-08,wm,FALSE,TRUE
-0.253,-3.18E-08,wm,FALSE,TRUE
-0.252,-3.21E-08,wm,FALSE,TRUE
-0.251,-3.26E-08,wm,FALSE,TRUE
-0.25,-3.29E-08,wm,FALSE,TRUE
-0.249,-3.33E-08,wm,FALSE,TRUE
-0.248,-3.37E-08,wm,FALSE,TRUE
-0.247,-3.40E-08,wm,FALSE,TRUE
-0.246,-3.43E-08,wm,FALSE,TRUE
-0.245,-3.46E-08,wm,FALSE,TRUE
-0.244,-3.49E-08,wm,FALSE,TRUE
-0.243,-3.52E-08,wm,FALSE,TRUE
-0.242,-3.56E-08,wm,FALSE,TRUE
-0.241,-3.58E-08,wm,FALSE,TRUE
-0.24,-3.60E-08,wm,FALSE,TRUE
-0.239,-3.61E-08,wm,FALSE,TRUE
-0.238,-3.63E-08,wm,FALSE,TRUE
-0.237,-3.65E-08,wm,FALSE,TRUE
-0.236,-3.67E-08,wm,FALSE,TRUE
-0.235,-3.68E-08,wm,FALSE,TRUE
-0.234,-3.69E-08,wm,FALSE,TRUE
-0.233,-3.70E-08,wm,FALSE,TRUE
-0.232,-3.71E-08,wm,FALSE,TRUE
-0.231,-3.72E-08,wm,FALSE,TRUE
-0.23,-3.72E-08,wm,FALSE,TRUE
-0.229,-3.72E-08,wm,FALSE,TRUE
-0.228,-3.71E-08,wm,FALSE,TRUE
-0.227,-3.70E-08,wm,FALSE,TRUE
-0.226,-3.69E-08,wm,FALSE,TRUE
-0.225,-3.67E-08,wm,FALSE,TRUE
-0.224,-3.66E-08,wm,FALSE,TRUE
-0.223,-3.64E-08,wm,FALSE,TRUE
-0.222,-3.62E-08,wm,FALSE,TRUE
-0.221,-3.59E-08,wm,FALSE,TRUE
-0.22,-3.55E-08,wm,FALSE,TRUE
-0.219,-3.53E-08,wm,FALSE,TRUE
-0.218,-3.50E-08,wm,FALSE,TRUE
-0.217,-3.47E-08,wm,FALSE,TRUE
-0.216,-3.43E-08,wm,FALSE,TRUE
-0.215,-3.39E-08,wm,FALSE,TRUE
-0.214,-3.34E-08,wm,FALSE,TRUE
-0.213,-3.30E-08,wm,FALSE,TRUE
-0.212,-3.26E-08,wm,FALSE,TRUE
-0.211,-3.22E-08,wm,FALSE,TRUE
-0.21,-3.17E-08,wm,FALSE,TRUE
-0.209,-3.12E-08,wm,FALSE,TRUE
-0.208,-3.07E-08,wm,FALSE,TRUE
-0.207,-3.03E-08,wm,FALSE,TRUE
-0.206,-3.00E-08,wm,FALSE,TRUE
-0.205,-2.97E-08,wm,FALSE,TRUE
-0.204,-2.92E-08,wm,FALSE,TRUE
-0.203,-2.86E-08,wm,FALSE,TRUE
-0.202,-2.79E-08,wm,FALSE,TRUE
-0.201,-2.73E-08,wm,FALSE,TRUE
-0.2,-2.67E-08,wm,FALSE,TRUE
-0.199,-2.63E-08,wm,FALSE,TRUE
-0.198,-2.58E-08,wm,FALSE,TRUE
-0.197,-2.54E-08,wm,FALSE,TRUE
-0.196,-2.50E-08,wm,FALSE,TRUE
-0.195,-2.44E-08,wm,FALSE,TRUE
-0.194,-2.39E-08,wm,FALSE,TRUE
-0.193,-2.35E-08,wm,FALSE,TRUE
-0.192,-2.32E-08,wm,FALSE,TRUE
-0.191,-2.29E-08,wm,FALSE,TRUE
-0.19,-2.26E-08,wm,FALSE,TRUE
-0.189,-2.22E-08,wm,FALSE,TRUE
-0.188,-2.18E-08,wm,FALSE,TRUE
-0.187,-2.15E-08,wm,FALSE,TRUE
-0.186,-2.12E-08,wm,FALSE,TRUE
-0.185,-2.09E-08,wm,FALSE,TRUE
-0.184,-2.07E-08,wm,FALSE,TRUE
-0.183,-2.04E-08,wm,FALSE,TRUE
-0.182,-2.02E-08,wm,FALSE,TRUE
-0.181,-2.00E-08,wm,FALSE,TRUE
-0.18,-1.98E-08,wm,FALSE,TRUE
-0.179,-1.97E-08,wm,FALSE,TRUE
-0.178,-1.95E-08,wm,FALSE,TRUE
-0.177,-1.93E-08,wm,FALSE,TRUE
-0.176,-1.91E-08,wm,FALSE,TRUE
-0.175,-1.89E-08,wm,FALSE,TRUE
-0.174,-1.88E-08,wm,FALSE,TRUE
-0.173,-1.87E-08,wm,FALSE,TRUE
-0.172,-1.87E-08,wm,FALSE,TRUE
-0.171,-1.86E-08,wm,FALSE,TRUE
-0.17,-1.85E-08,wm,FALSE,TRUE
-0.169,-1.85E-08,wm,FALSE,TRUE
-0.168,-1.84E-08,wm,FALSE,TRUE
-0.167,-1.83E-08,wm,FALSE,TRUE
-0.166,-1.82E-08,wm,FALSE,TRUE
-0.165,-1.80E-08,wm,FALSE,TRUE
-0.164,-1.80E-08,wm,FALSE,TRUE
-0.163,-1.80E-08,wm,FALSE,TRUE
-0.162,-1.80E-08,wm,FALSE,TRUE
-0.161,-1.80E-08,wm,FALSE,TRUE
-0.16,-1.79E-08,wm,FALSE,TRUE
-0.159,-1.78E-08,wm,FALSE,TRUE
-0.158,-1.77E-08,wm,FALSE,TRUE
-0.157,-1.77E-08,wm,FALSE,TRUE
-0.156,-1.77E-08,wm,FALSE,TRUE
-0.155,-1.78E-08,wm,FALSE,TRUE
-0.154,-1.77E-08,wm,FALSE,TRUE
-0.153,-1.77E-08,wm,FALSE,TRUE
-0.152,-1.76E-08,wm,FALSE,TRUE
-0.151,-1.76E-08,wm,FALSE,TRUE
-0.15,-1.75E-08,wm,FALSE,TRUE
-0.149,-1.75E-08,wm,FALSE,TRUE
-0.148,-1.75E-08,wm,FALSE,TRUE
-0.147,-1.75E-08,wm,FALSE,TRUE
-0.146,-1.76E-08,wm,FALSE,TRUE
-0.145,-1.76E-08,wm,FALSE,TRUE
-0.144,-1.76E-08,wm,FALSE,TRUE
-0.143,-1.76E-08,wm,FALSE,TRUE
-0.142,-1.75E-08,wm,FALSE,TRUE
-0.141,-1.75E-08,wm,FALSE,TRUE
-0.14,-1.74E-08,wm,FALSE,TRUE
-0.139,-1.74E-08,wm,FALSE,TRUE
-0.138,-1.74E-08,wm,FALSE,TRUE
-0.137,-1.75E-08,wm,FALSE,TRUE
-0.136,-1.75E-08,wm,FALSE,TRUE
-0.135,-1.75E-08,wm,FALSE,TRUE
-0.134,-1.74E-08,wm,FALSE,TRUE
-0.133,-1.73E-08,wm,FALSE,TRUE
-0.132,-1.73E-08,wm,FALSE,TRUE
-0.131,-1.74E-08,wm,FALSE,TRUE
-0.13,-1.74E-08,wm,FALSE,TRUE
-0.129,-1.75E-08,wm,FALSE,TRUE
-0.128,-1.75E-08,wm,FALSE,TRUE
-0.127,-1.75E-08,wm,FALSE,TRUE
-0.126,-1.74E-08,wm,FALSE,TRUE
-0.125,-1.73E-08,wm,FALSE,TRUE
-0.124,-1.73E-08,wm,FALSE,TRUE
-0.123,-1.73E-08,wm,FALSE,TRUE
-0.122,-1.73E-08,wm,FALSE,TRUE
-0.121,-1.73E-08,wm,FALSE,TRUE
-0.12,-1.72E-08,wm,FALSE,TRUE
-0.119,-1.73E-08,wm,FALSE,TRUE
-0.118,-1.73E-08,wm,FALSE,TRUE
-0.117,-1.74E-08,wm,FALSE,TRUE
-0.116,-1.74E-08,wm,FALSE,TRUE
-0.115,-1.73E-08,wm,FALSE,TRUE
-0.114,-1.74E-08,wm,FALSE,TRUE
-0.113,-1.74E-08,wm,FALSE,TRUE
-0.112,-1.75E-08,wm,FALSE,TRUE
-0.111,-1.74E-08,wm,FALSE,TRUE
-0.11,-1.73E-08,wm,FALSE,TRUE
-0.109,-1.73E-08,wm,FALSE,TRUE
-0.108,-1.73E-08,wm,FALSE,TRUE
-0.107,-1.73E-08,wm,FALSE,TRUE
-0.106,-1.74E-08,wm,FALSE,TRUE
-0.105,-1.73E-08,wm,FALSE,TRUE
-0.104,-1.73E-08,wm,FALSE,TRUE
-0.103,-1.73E-08,wm,FALSE,TRUE
-0.102,-1.73E-08,wm,FALSE,TRUE
-0.101,-1.74E-08,wm,FALSE,TRUE
-0.1,-1.74E-08,wm,FALSE,TRUE
-0.099,-1.74E-08,wm,FALSE,TRUE
-0.098,-1.74E-08,wm,FALSE,TRUE
-0.097,-1.75E-08,wm,FALSE,TRUE
-0.096,-1.75E-08,wm,FALSE,TRUE
-0.095,-1.75E-08,wm,FALSE,TRUE
-0.094,-1.74E-08,wm,FALSE,TRUE
-0.093,-1.74E-08,wm,FALSE,TRUE
-0.092,-1.73E-08,wm,FALSE,TRUE
-0.091,-1.74E-08,wm,FALSE,TRUE
-0.09,-1.74E-08,wm,FALSE,TRUE
-0.089,-1.74E-08,wm,FALSE,TRUE
-0.088,-1.75E-08,wm,FALSE,TRUE
-0.087,-1.75E-08,wm,FALSE,TRUE
-0.086,-1.75E-08,wm,FALSE,TRUE
-0.085,-1.75E-08,wm,FALSE,TRUE
-0.084,-1.74E-08,wm,FALSE,TRUE
-0.083,-1.74E-08,wm,FALSE,TRUE
-0.082,-1.75E-08,wm,FALSE,TRUE
-0.081,-1.75E-08,wm,FALSE,TRUE
-0.08,-1.75E-08,wm,FALSE,TRUE
-0.079,-1.75E-08,wm,FALSE,TRUE
-0.078,-1.75E-08,wm,FALSE,TRUE
-0.077,-1.75E-08,wm,FALSE,TRUE
-0.076,-1.75E-08,wm,FALSE,TRUE
-0.075,-1.75E-08,wm,FALSE,TRUE
-0.074,-1.75E-08,wm,FALSE,TRUE
-0.073,-1.75E-08,wm,FALSE,TRUE
-0.072,-1.75E-08,wm,FALSE,TRUE
-0.071,-1.75E-08,wm,FALSE,TRUE
-0.07,-1.75E-08,wm,FALSE,TRUE
-0.069,-1.75E-08,wm,FALSE,TRUE
-0.068,-1.76E-08,wm,FALSE,TRUE
-0.067,-1.76E-08,wm,FALSE,TRUE
-0.066,-1.76E-08,wm,FALSE,TRUE
-0.065,-1.76E-08,wm,FALSE,TRUE
-0.064,-1.76E-08,wm,FALSE,TRUE
-0.063,-1.75E-08,wm,FALSE,TRUE
-0.062,-1.75E-08,wm,FALSE,TRUE
-0.061,-1.76E-08,wm,FALSE,TRUE
-0.06,-1.76E-08,wm,FALSE,TRUE
-0.059,-1.76E-08,wm,FALSE,TRUE
-0.058,-1.76E-08,wm,FALSE,TRUE
-0.057,-1.77E-08,wm,FALSE,TRUE
-0.056,-1.77E-08,wm,FALSE,TRUE
-0.055,-1.78E-08,wm,FALSE,TRUE
-0.054,-1.78E-08,wm,FALSE,TRUE
-0.053,-1.78E-08,wm,FALSE,TRUE
-0.052,-1.79E-08,wm,FALSE,TRUE
-0.051,-1.80E-08,wm,FALSE,TRUE
-0.05,-3.44E-09,wm,TRUE,FALSE
-0.051,-2.94E-09,wm,TRUE,FALSE
-0.052,-2.45E-09,wm,TRUE,FALSE
-0.053,-1.97E-09,wm,TRUE,FALSE
-0.054,-1.50E-09,wm,TRUE,FALSE
-0.055,-1.05E-09,wm,TRUE,FALSE
-0.056,-6.07E-10,wm,TRUE,FALSE
-0.057,-1.76E-10,wm,TRUE,FALSE
-0.058,2.44E-10,wm,TRUE,FALSE
-0.059,6.53E-10,wm,TRUE,FALSE
-0.06,1.05E-09,wm,TRUE,FALSE
-0.061,1.44E-09,wm,TRUE,FALSE
-0.062,1.81E-09,wm,TRUE,FALSE
-0.063,2.17E-09,wm,TRUE,FALSE
-0.064,2.52E-09,wm,TRUE,FALSE
-0.065,2.86E-09,wm,TRUE,FALSE
-0.066,3.19E-09,wm,TRUE,FALSE
-0.067,3.51E-09,wm,TRUE,FALSE
-0.068,3.81E-09,wm,TRUE,FALSE
-0.069,4.11E-09,wm,TRUE,FALSE
-0.07,4.39E-09,wm,TRUE,FALSE
-0.071,4.66E-09,wm,TRUE,FALSE
-0.072,4.92E-09,wm,TRUE,FALSE
-0.073,5.17E-09,wm,TRUE,FALSE
-0.074,5.41E-09,wm,TRUE,FALSE
-0.075,5.60E-09,wm,TRUE,FALSE
-0.076,5.78E-09,wm,TRUE,FALSE
-0.077,5.96E-09,wm,TRUE,FALSE
-0.078,6.12E-09,wm,TRUE,FALSE
-0.079,6.27E-09,wm,TRUE,FALSE
-0.08,6.41E-09,wm,TRUE,FALSE
-0.081,6.55E-09,wm,TRUE,FALSE
-0.082,6.67E-09,wm,TRUE,FALSE
-0.083,6.79E-09,wm,TRUE,FALSE
-0.084,6.91E-09,wm,TRUE,FALSE
-0.085,7.02E-09,wm,TRUE,FALSE
-0.086,7.11E-09,wm,TRUE,FALSE
-0.087,7.22E-09,wm,TRUE,FALSE
-0.088,7.31E-09,wm,TRUE,FALSE
-0.089,7.40E-09,wm,TRUE,FALSE
-0.09,7.49E-09,wm,TRUE,FALSE
-0.091,7.58E-09,wm,TRUE,FALSE
-0.092,7.67E-09,wm,TRUE,FALSE
-0.093,7.75E-09,wm,TRUE,FALSE
-0.094,7.84E-09,wm,TRUE,FALSE
-0.095,7.93E-09,wm,TRUE,FALSE
-0.096,8.01E-09,wm,TRUE,FALSE
-0.097,8.11E-09,wm,TRUE,FALSE
-0.098,8.20E-09,wm,TRUE,FALSE
-0.099,8.29E-09,wm,TRUE,FALSE
-0.1,8.38E-09,wm,TRUE,FALSE
-0.101,8.46E-09,wm,TRUE,FALSE
-0.102,8.55E-09,wm,TRUE,FALSE
-0.103,8.63E-09,wm,TRUE,FALSE
-0.104,8.70E-09,wm,TRUE,FALSE
-0.105,8.79E-09,wm,TRUE,FALSE
-0.106,8.86E-09,wm,TRUE,FALSE
-0.107,8.93E-09,wm,TRUE,FALSE
-0.108,9.01E-09,wm,TRUE,FALSE
-0.109,9.07E-09,wm,TRUE,FALSE
-0.11,9.15E-09,wm,TRUE,FALSE
-0.111,9.22E-09,wm,TRUE,FALSE
-0.112,9.29E-09,wm,TRUE,FALSE
-0.113,9.36E-09,wm,TRUE,FALSE
-0.114,9.42E-09,wm,TRUE,FALSE
-0.115,9.49E-09,wm,TRUE,FALSE
-0.116,9.55E-09,wm,TRUE,FALSE
-0.117,9.62E-09,wm,TRUE,FALSE
-0.118,9.68E-09,wm,TRUE,FALSE
-0.119,9.74E-09,wm,TRUE,FALSE
-0.12,9.81E-09,wm,TRUE,FALSE
-0.121,9.86E-09,wm,TRUE,FALSE
-0.122,9.92E-09,wm,TRUE,FALSE
-0.123,9.98E-09,wm,TRUE,FALSE
-0.124,1.00E-08,wm,TRUE,FALSE
-0.125,1.01E-08,wm,TRUE,FALSE
-0.126,1.02E-08,wm,TRUE,FALSE
-0.127,1.02E-08,wm,TRUE,FALSE
-0.128,1.03E-08,wm,TRUE,FALSE
-0.129,1.03E-08,wm,TRUE,FALSE
-0.13,1.04E-08,wm,TRUE,FALSE
-0.131,1.04E-08,wm,TRUE,FALSE
-0.132,1.05E-08,wm,TRUE,FALSE
-0.133,1.05E-08,wm,TRUE,FALSE
-0.134,1.06E-08,wm,TRUE,FALSE
-0.135,1.06E-08,wm,TRUE,FALSE
-0.136,1.07E-08,wm,TRUE,FALSE
-0.137,1.07E-08,wm,TRUE,FALSE
-0.138,1.08E-08,wm,TRUE,FALSE
-0.139,1.08E-08,wm,TRUE,FALSE
-0.14,1.09E-08,wm,TRUE,FALSE
-0.141,1.09E-08,wm,TRUE,FALSE
-0.142,1.10E-08,wm,TRUE,FALSE
-0.143,1.11E-08,wm,TRUE,FALSE
-0.144,1.11E-08,wm,TRUE,FALSE
-0.145,1.12E-08,wm,TRUE,FALSE
-0.146,1.12E-08,wm,TRUE,FALSE
-0.147,1.13E-08,wm,TRUE,FALSE
-0.148,1.13E-08,wm,TRUE,FALSE
-0.149,1.14E-08,wm,TRUE,FALSE
-0.15,1.14E-08,wm,TRUE,FALSE
-0.151,1.15E-08,wm,TRUE,FALSE
-0.152,1.15E-08,wm,TRUE,FALSE
-0.153,1.16E-08,wm,TRUE,FALSE
-0.154,1.16E-08,wm,TRUE,FALSE
-0.155,1.17E-08,wm,TRUE,FALSE
-0.156,1.17E-08,wm,TRUE,FALSE
-0.157,1.18E-08,wm,TRUE,FALSE
-0.158,1.18E-08,wm,TRUE,FALSE
-0.159,1.19E-08,wm,TRUE,FALSE
-0.16,1.19E-08,wm,TRUE,FALSE
-0.161,1.20E-08,wm,TRUE,FALSE
-0.162,1.20E-08,wm,TRUE,FALSE
-0.163,1.21E-08,wm,TRUE,FALSE
-0.164,1.22E-08,wm,TRUE,FALSE
-0.165,1.22E-08,wm,TRUE,FALSE
-0.166,1.23E-08,wm,TRUE,FALSE
-0.167,1.23E-08,wm,TRUE,FALSE
-0.168,1.24E-08,wm,TRUE,FALSE
-0.169,1.25E-08,wm,TRUE,FALSE
-0.17,1.25E-08,wm,TRUE,FALSE
-0.171,1.26E-08,wm,TRUE,FALSE
-0.172,1.27E-08,wm,TRUE,FALSE
-0.173,1.27E-08,wm,TRUE,FALSE
-0.174,1.28E-08,wm,TRUE,FALSE
-0.175,1.29E-08,wm,TRUE,FALSE
-0.176,1.29E-08,wm,TRUE,FALSE
-0.177,1.30E-08,wm,TRUE,FALSE
-0.178,1.31E-08,wm,TRUE,FALSE
-0.179,1.31E-08,wm,TRUE,FALSE
-0.18,1.32E-08,wm,TRUE,FALSE
-0.181,1.33E-08,wm,TRUE,FALSE
-0.182,1.34E-08,wm,TRUE,FALSE
-0.183,1.35E-08,wm,TRUE,FALSE
-0.184,1.35E-08,wm,TRUE,FALSE
-0.185,1.36E-08,wm,TRUE,FALSE
-0.186,1.37E-08,wm,TRUE,FALSE
-0.187,1.38E-08,wm,TRUE,FALSE
-0.188,1.39E-08,wm,TRUE,FALSE
-0.189,1.40E-08,wm,TRUE,FALSE
-0.19,1.41E-08,wm,TRUE,FALSE
-0.191,1.41E-08,wm,TRUE,FALSE
-0.192,1.42E-08,wm,TRUE,FALSE
-0.193,1.43E-08,wm,TRUE,FALSE
-0.194,1.44E-08,wm,TRUE,FALSE
-0.195,1.45E-08,wm,TRUE,FALSE
-0.196,1.46E-08,wm,TRUE,FALSE
-0.197,1.47E-08,wm,TRUE,FALSE
-0.198,1.48E-08,wm,TRUE,FALSE
-0.199,1.49E-08,wm,TRUE,FALSE
-0.2,1.50E-08,wm,TRUE,FALSE
-0.201,1.51E-08,wm,TRUE,FALSE
-0.202,1.52E-08,wm,TRUE,FALSE
-0.203,1.52E-08,wm,TRUE,FALSE
-0.204,1.53E-08,wm,TRUE,FALSE
-0.205,1.54E-08,wm,TRUE,FALSE
-0.206,1.55E-08,wm,TRUE,FALSE
-0.207,1.56E-08,wm,TRUE,FALSE
-0.208,1.57E-08,wm,TRUE,FALSE
-0.209,1.58E-08,wm,TRUE,FALSE
-0.21,1.59E-08,wm,TRUE,FALSE
-0.211,1.59E-08,wm,TRUE,FALSE
-0.212,1.60E-08,wm,TRUE,FALSE
-0.213,1.61E-08,wm,TRUE,FALSE
-0.214,1.62E-08,wm,TRUE,FALSE
-0.215,1.62E-08,wm,TRUE,FALSE
-0.216,1.63E-08,wm,TRUE,FALSE
-0.217,1.64E-08,wm,TRUE,FALSE
-0.218,1.65E-08,wm,TRUE,FALSE
-0.219,1.65E-08,wm,TRUE,FALSE
-0.22,1.66E-08,wm,TRUE,FALSE
-0.221,1.66E-08,wm,TRUE,FALSE
-0.222,1.67E-08,wm,TRUE,FALSE
-0.223,1.68E-08,wm,TRUE,FALSE
-0.224,1.68E-08,wm,TRUE,FALSE
-0.225,1.69E-08,wm,TRUE,FALSE
-0.226,1.69E-08,wm,TRUE,FALSE
-0.227,1.70E-08,wm,TRUE,FALSE
-0.228,1.70E-08,wm,TRUE,FALSE
-0.229,1.70E-08,wm,TRUE,FALSE
-0.23,1.71E-08,wm,TRUE,FALSE
-0.231,1.71E-08,wm,TRUE,FALSE
-0.232,1.72E-08,wm,TRUE,FALSE
-0.233,1.72E-08,wm,TRUE,FALSE
-0.234,1.72E-08,wm,TRUE,FALSE
-0.235,1.73E-08,wm,TRUE,FALSE
-0.236,1.73E-08,wm,TRUE,FALSE
-0.237,1.73E-08,wm,TRUE,FALSE
-0.238,1.73E-08,wm,TRUE,FALSE
-0.239,1.74E-08,wm,TRUE,FALSE
-0.24,1.74E-08,wm,TRUE,FALSE
-0.241,1.74E-08,wm,TRUE,FALSE
-0.242,1.74E-08,wm,TRUE,FALSE
-0.243,1.75E-08,wm,TRUE,FALSE
-0.244,1.75E-08,wm,TRUE,FALSE
-0.245,1.75E-08,wm,TRUE,FALSE
-0.246,1.75E-08,wm,TRUE,FALSE
-0.247,1.75E-08,wm,TRUE,FALSE
-0.248,1.75E-08,wm,TRUE,FALSE
-0.249,1.76E-08,wm,TRUE,FALSE
-0.25,1.76E-08,wm,TRUE,FALSE
-0.251,1.76E-08,wm,TRUE,FALSE
-0.252,1.76E-08,wm,TRUE,FALSE
-0.253,1.76E-08,wm,TRUE,FALSE
-0.254,1.76E-08,wm,TRUE,FALSE
-0.255,1.77E-08,wm,TRUE,FALSE
-0.256,1.77E-08,wm,TRUE,FALSE
-0.257,1.77E-08,wm,TRUE,FALSE
-0.258,1.77E-08,wm,TRUE,FALSE
-0.259,1.77E-08,wm,TRUE,FALSE
-0.26,1.77E-08,wm,TRUE,FALSE
-0.261,1.78E-08,wm,TRUE,FALSE
-0.262,1.78E-08,wm,TRUE,FALSE
-0.263,1.78E-08,wm,TRUE,FALSE
-0.264,1.78E-08,wm,TRUE,FALSE
-0.265,1.78E-08,wm,TRUE,FALSE
-0.266,1.78E-08,wm,TRUE,FALSE
-0.267,1.79E-08,wm,TRUE,FALSE
-0.268,1.79E-08,wm,TRUE,FALSE
-0.269,1.79E-08,wm,TRUE,FALSE
-0.27,1.79E-08,wm,TRUE,FALSE
-0.271,1.80E-08,wm,TRUE,FALSE
-0.272,1.80E-08,wm,TRUE,FALSE
-0.273,1.80E-08,wm,TRUE,FALSE
-0.274,1.80E-08,wm,TRUE,FALSE
-0.275,1.81E-08,wm,TRUE,FALSE
-0.276,1.81E-08,wm,TRUE,FALSE
-0.277,1.81E-08,wm,TRUE,FALSE
-0.278,1.81E-08,wm,TRUE,FALSE
-0.279,1.82E-08,wm,TRUE,FALSE
-0.28,1.82E-08,wm,TRUE,FALSE
-0.281,1.82E-08,wm,TRUE,FALSE
-0.282,1.83E-08,wm,TRUE,FALSE
-0.283,1.83E-08,wm,TRUE,FALSE
-0.284,1.83E-08,wm,TRUE,FALSE
-0.285,1.84E-08,wm,TRUE,FALSE
-0.286,1.84E-08,wm,TRUE,FALSE
-0.287,1.84E-08,wm,TRUE,FALSE
-0.288,1.85E-08,wm,TRUE,FALSE
-0.289,1.85E-08,wm,TRUE,FALSE
-0.29,1.85E-08,wm,TRUE,FALSE
-0.291,1.86E-08,wm,TRUE,FALSE
-0.292,1.86E-08,wm,TRUE,FALSE
-0.293,1.87E-08,wm,TRUE,FALSE
-0.294,1.87E-08,wm,TRUE,FALSE
-0.295,1.87E-08,wm,TRUE,FALSE
-0.296,1.88E-08,wm,TRUE,FALSE
-0.297,1.88E-08,wm,TRUE,FALSE
-0.298,1.89E-08,wm,TRUE,FALSE
-0.299,1.89E-08,wm,TRUE,FALSE
-0.3,1.90E-08,wm,TRUE,FALSE
-0.301,1.90E-08,wm,TRUE,FALSE
-0.302,1.91E-08,wm,TRUE,FALSE
-0.303,1.91E-08,wm,TRUE,FALSE
-0.304,1.92E-08,wm,TRUE,FALSE
-0.305,1.92E-08,wm,TRUE,FALSE
-0.306,1.93E-08,wm,TRUE,FALSE
-0.307,1.93E-08,wm,TRUE,FALSE
-0.308,1.94E-08,wm,TRUE,FALSE
-0.309,1.94E-08,wm,TRUE,FALSE
-0.31,1.95E-08,wm,TRUE,FALSE
-0.311,1.95E-08,wm,TRUE,FALSE
-0.312,1.96E-08,wm,TRUE,FALSE
-0.313,1.97E-08,wm,TRUE,FALSE
-0.314,1.97E-08,wm,TRUE,FALSE
-0.315,1.98E-08,wm,TRUE,FALSE
-0.316,1.99E-08,wm,TRUE,FALSE
-0.317,1.99E-08,wm,TRUE,FALSE
-0.318,2.00E-08,wm,TRUE,FALSE
-0.319,2.01E-08,wm,TRUE,FALSE
-0.32,2.01E-08,wm,TRUE,FALSE
-0.321,2.02E-08,wm,TRUE,FALSE
-0.322,2.03E-08,wm,TRUE,FALSE
-0.323,2.03E-08,wm,TRUE,FALSE
-0.324,2.04E-08,wm,TRUE,FALSE
-0.325,2.05E-08,wm,TRUE,FALSE
-0.326,2.06E-08,wm,TRUE,FALSE
-0.327,2.06E-08,wm,TRUE,FALSE
-0.328,2.07E-08,wm,TRUE,FALSE
-0.329,2.08E-08,wm,TRUE,FALSE
-0.33,2.09E-08,wm,TRUE,FALSE
-0.331,2.10E-08,wm,TRUE,FALSE
-0.332,2.10E-08,wm,TRUE,FALSE
-0.333,2.11E-08,wm,TRUE,FALSE
-0.334,2.12E-08,wm,TRUE,FALSE
-0.335,2.13E-08,wm,TRUE,FALSE
-0.336,2.14E-08,wm,TRUE,FALSE
-0.337,2.15E-08,wm,TRUE,FALSE
-0.338,2.16E-08,wm,TRUE,FALSE
-0.339,2.17E-08,wm,TRUE,FALSE
-0.34,2.18E-08,wm,TRUE,FALSE
-0.341,2.18E-08,wm,TRUE,FALSE
-0.342,2.19E-08,wm,TRUE,FALSE
-0.343,2.20E-08,wm,TRUE,FALSE
-0.344,2.21E-08,wm,TRUE,FALSE
-0.345,2.22E-08,wm,TRUE,FALSE
-0.346,2.23E-08,wm,TRUE,FALSE
-0.347,2.24E-08,wm,TRUE,FALSE
-0.348,2.25E-08,wm,TRUE,FALSE
-0.349,2.26E-08,wm,TRUE,FALSE
-0.35,2.28E-08,wm,TRUE,FALSE
-0.351,2.29E-08,wm,TRUE,FALSE
-0.352,2.30E-08,wm,TRUE,FALSE
-0.353,2.31E-08,wm,TRUE,FALSE
-0.354,2.32E-08,wm,TRUE,FALSE
-0.355,2.33E-08,wm,TRUE,FALSE
-0.356,2.34E-08,wm,TRUE,FALSE
-0.357,2.35E-08,wm,TRUE,FALSE
-0.358,2.37E-08,wm,TRUE,FALSE
-0.359,2.38E-08,wm,TRUE,FALSE
-0.36,2.39E-08,wm,TRUE,FALSE
-0.361,2.40E-08,wm,TRUE,FALSE
-0.362,2.42E-08,wm,TRUE,FALSE
-0.363,2.43E-08,wm,TRUE,FALSE
-0.364,2.44E-08,wm,TRUE,FALSE
-0.365,2.46E-08,wm,TRUE,FALSE
-0.366,2.47E-08,wm,TRUE,FALSE
