reactor,echem_swv,rep,minutes_swv,E_swv,electrode_swv,current_swv,min_time_swv,norm_time_swv,max_current_swv,echem_gc,minutes_gc,E_gc,electrode_gc,current_gc,min_time_gc,norm_time_gc,max_current_gc
tran1,swv,0,1334.5833333333333,-0.267,i1,7.1546992e-6,1334.5833333333333,0,7.1546992e-6,NA,NA,NA,NA,NA,NA,NA,NA
tran1,swv,9,1357.0833333333333,-0.264,i1,6.9017296e-6,1334.5833333333333,22.5,6.9017296e-6,gc,1356.9166666666667,-0.399,i1,2.9310732e-7,1336.9,20.01666666666665,2.9310732e-7
tran1,swv,9,1357.0833333333333,-0.264,i1,6.9017296e-6,1334.5833333333333,22.5,6.9017296e-6,gc,1356.9166666666667,-0.399,i2,-2.5420036e-7,1336.9,20.01666666666665,2.5420036e-7
tran1,swv,99,1583.15,-0.265,i1,4.4100525e-6,1334.5833333333333,248.56666666666683,4.4100525e-6,gc,1582.9833333333333,-0.399,i1,2.629921e-8,1336.9,246.08333333333326,2.629921e-8
tran1,swv,99,1583.15,-0.265,i1,4.4100525e-6,1334.5833333333333,248.56666666666683,4.4100525e-6,gc,1582.9833333333333,-0.397,i2,-1.5673407e-8,1336.9,246.08333333333326,1.5673407e-8
tran1,swv,10,1359.5833333333333,-0.264,i1,6.8542367e-6,1334.5833333333333,25,6.8542367e-6,gc,1359.4166666666667,-0.399,i1,2.8607937e-7,1336.9,22.51666666666665,2.8607937e-7
tran1,swv,10,1359.5833333333333,-0.264,i1,6.8542367e-6,1334.5833333333333,25,6.8542367e-6,gc,1359.4166666666667,-0.399,i2,-2.4896494e-7,1336.9,22.51666666666665,2.4896494e-7
tran1,swv,11,1362.0833333333333,-0.266,i1,6.850114e-6,1334.5833333333333,27.5,6.850114e-6,gc,1361.9166666666667,-0.399,i1,2.7706875e-7,1336.9,25.01666666666665,2.7706875e-7
tran1,swv,11,1362.0833333333333,-0.266,i1,6.850114e-6,1334.5833333333333,27.5,6.850114e-6,gc,1361.9166666666667,-0.399,i2,-2.426687e-7,1336.9,25.01666666666665,2.426687e-7
tran1,swv,12,1364.5833333333333,-0.267,i1,6.7602386e-6,1334.5833333333333,30,6.7602386e-6,gc,1364.4166666666667,-0.399,i1,2.7078212e-7,1336.9,27.51666666666665,2.7078212e-7
tran1,swv,12,1364.5833333333333,-0.267,i1,6.7602386e-6,1334.5833333333333,30,6.7602386e-6,gc,1364.4166666666667,-0.399,i2,-2.36811e-7,1336.9,27.51666666666665,2.36811e-7
tran1,swv,13,1367.0833333333333,-0.265,i1,6.737976e-6,1334.5833333333333,32.5,6.737976e-6,gc,1366.9166666666667,-0.399,i1,2.6342425e-7,1336.9,30.01666666666665,2.6342425e-7
tran1,swv,13,1367.0833333333333,-0.265,i1,6.737976e-6,1334.5833333333333,32.5,6.737976e-6,gc,1366.9166666666667,-0.399,i2,-2.3085428e-7,1336.9,30.01666666666665,2.3085428e-7
tran1,swv,14,1369.5833333333333,-0.268,i1,6.6894108e-6,1334.5833333333333,35,6.6894108e-6,gc,1369.4166666666667,-0.399,i1,2.5621659e-7,1336.9,32.51666666666665,2.5621659e-7
tran1,swv,14,1369.5833333333333,-0.268,i1,6.6894108e-6,1334.5833333333333,35,6.6894108e-6,gc,1369.4166666666667,-0.399,i2,-2.2527537e-7,1336.9,32.51666666666665,2.2527537e-7
tran1,swv,15,1372.0833333333333,-0.27,i1,6.6555222e-6,1334.5833333333333,37.5,6.6555222e-6,gc,1371.9166666666667,-0.399,i1,2.4934599e-7,1336.9,35.01666666666665,2.4934599e-7
tran1,swv,15,1372.0833333333333,-0.27,i1,6.6555222e-6,1334.5833333333333,37.5,6.6555222e-6,gc,1371.9166666666667,-0.399,i2,-2.1857333e-7,1336.9,35.01666666666665,2.1857333e-7
tran1,swv,16,1374.5833333333333,-0.266,i1,6.6079465e-6,1334.5833333333333,40,6.6079465e-6,gc,1374.4166666666667,-0.399,i1,2.417253e-7,1336.9,37.51666666666665,2.417253e-7
tran1,swv,16,1374.5833333333333,-0.266,i1,6.6079465e-6,1334.5833333333333,40,6.6079465e-6,gc,1374.4166666666667,-0.399,i2,-2.1205422e-7,1336.9,37.51666666666665,2.1205422e-7
tran1,swv,17,1377.0833333333333,-0.266,i1,6.5631739e-6,1334.5833333333333,42.5,6.5631739e-6,gc,1376.9166666666667,-0.399,i1,2.3560322e-7,1336.9,40.01666666666665,2.3560322e-7
tran1,swv,17,1377.0833333333333,-0.266,i1,6.5631739e-6,1334.5833333333333,42.5,6.5631739e-6,gc,1376.9166666666667,-0.399,i2,-2.0646733e-7,1336.9,40.01666666666665,2.0646733e-7
tran1,swv,18,1379.5833333333333,-0.267,i1,6.5109807e-6,1334.5833333333333,45,6.5109807e-6,gc,1379.4166666666667,-0.399,i1,2.2793223e-7,1336.9,42.51666666666665,2.2793223e-7
tran1,swv,18,1379.5833333333333,-0.267,i1,6.5109807e-6,1334.5833333333333,45,6.5109807e-6,gc,1379.4166666666667,-0.399,i2,-2.0041954e-7,1336.9,42.51666666666665,2.0041954e-7
tran1,swv,1,1337.0833333333333,-0.267,i1,7.1591512e-6,1334.5833333333333,2.5,7.1591512e-6,gc,1336.9,-0.399,i1,3.2926076e-7,1336.9,0,3.2926076e-7
tran1,swv,1,1337.0833333333333,-0.267,i1,7.1591512e-6,1334.5833333333333,2.5,7.1591512e-6,gc,1336.9,-0.399,i2,-2.7096584e-7,1336.9,0,2.7096584e-7
tran1,swv,19,1382.0833333333333,-0.264,i1,6.4500473e-6,1334.5833333333333,47.5,6.4500473e-6,gc,1381.9166666666667,-0.399,i1,2.2188443e-7,1336.9,45.01666666666665,2.2188443e-7
tran1,swv,19,1382.0833333333333,-0.264,i1,6.4500473e-6,1334.5833333333333,47.5,6.4500473e-6,gc,1381.9166666666667,-0.399,i2,-1.943861e-7,1336.9,45.01666666666665,1.943861e-7
tran1,swv,20,1384.5833333333333,-0.268,i1,6.4048622e-6,1334.5833333333333,50,6.4048622e-6,gc,1384.4166666666667,-0.399,i1,2.1555782e-7,1336.9,47.51666666666665,2.1555782e-7
tran1,swv,20,1384.5833333333333,-0.268,i1,6.4048622e-6,1334.5833333333333,50,6.4048622e-6,gc,1384.4166666666667,-0.399,i2,-1.8833749e-7,1336.9,47.51666666666665,1.8833749e-7
tran1,swv,21,1387.0833333333333,-0.267,i1,6.3519265e-6,1334.5833333333333,52.5,6.3519265e-6,gc,1386.9166666666667,-0.399,i1,2.0849873e-7,1336.9,50.01666666666665,2.0849873e-7
tran1,swv,21,1387.0833333333333,-0.267,i1,6.3519265e-6,1334.5833333333333,52.5,6.3519265e-6,gc,1386.9166666666667,-0.399,i2,-1.8278975e-7,1336.9,50.01666666666665,1.8278975e-7
tran1,swv,22,1389.5833333333333,-0.269,i1,6.3118541e-6,1334.5833333333333,55,6.3118541e-6,gc,1389.4166666666667,-0.399,i1,2.0272809e-7,1336.9,52.51666666666665,2.0272809e-7
tran1,swv,22,1389.5833333333333,-0.269,i1,6.3118541e-6,1334.5833333333333,55,6.3118541e-6,gc,1389.4166666666667,-0.399,i2,-1.7727794e-7,1336.9,52.51666666666665,1.7727794e-7
tran1,swv,23,1392.0833333333333,-0.269,i1,6.2747495e-6,1334.5833333333333,57.5,6.2747495e-6,gc,1391.9166666666667,-0.399,i1,1.9689277e-7,1336.9,55.01666666666665,1.9689277e-7
tran1,swv,23,1392.0833333333333,-0.269,i1,6.2747495e-6,1334.5833333333333,57.5,6.2747495e-6,gc,1391.9166666666667,-0.399,i2,-1.7199778e-7,1336.9,55.01666666666665,1.7199778e-7
tran1,swv,24,1394.5833333333333,-0.266,i1,6.268483e-6,1334.5833333333333,60,6.268483e-6,gc,1394.4166666666667,-0.399,i1,1.914984e-7,1336.9,57.51666666666665,1.914984e-7
tran1,swv,24,1394.5833333333333,-0.266,i1,6.268483e-6,1334.5833333333333,60,6.268483e-6,gc,1394.4166666666667,-0.399,i2,-1.6703716e-7,1336.9,57.51666666666665,1.6703716e-7
tran1,swv,25,1397.0833333333333,-0.265,i1,6.2020254e-6,1334.5833333333333,62.5,6.2020254e-6,gc,1396.9166666666667,-0.399,i1,1.8573017e-7,1336.9,60.01666666666665,1.8573017e-7
tran1,swv,25,1397.0833333333333,-0.265,i1,6.2020254e-6,1334.5833333333333,62.5,6.2020254e-6,gc,1396.9166666666667,-0.399,i2,-1.6200865e-7,1336.9,60.01666666666665,1.6200865e-7
tran1,swv,26,1399.5833333333333,-0.263,i1,6.1329292e-6,1334.5833333333333,65,6.1329292e-6,gc,1399.4166666666667,-0.399,i1,1.7959769e-7,1336.9,62.51666666666665,1.7959769e-7
tran1,swv,26,1399.5833333333333,-0.263,i1,6.1329292e-6,1334.5833333333333,65,6.1329292e-6,gc,1399.4166666666667,-0.399,i2,-1.5707276e-7,1336.9,62.51666666666665,1.5707276e-7
tran1,swv,27,1402.0833333333333,-0.271,i1,6.105307e-6,1334.5833333333333,67.5,6.105307e-6,gc,1401.9166666666667,-0.399,i1,1.7426721e-7,1336.9,65.01666666666665,1.7426721e-7
tran1,swv,27,1402.0833333333333,-0.271,i1,6.105307e-6,1334.5833333333333,67.5,6.105307e-6,gc,1401.9166666666667,-0.399,i2,-1.5229587e-7,1336.9,65.01666666666665,1.5229587e-7
tran1,swv,28,1404.5833333333333,-0.271,i1,6.0592147e-6,1334.5833333333333,70,6.0592147e-6,gc,1404.4166666666667,-0.399,i1,1.6905815e-7,1336.9,67.51666666666665,1.6905815e-7
tran1,swv,28,1404.5833333333333,-0.271,i1,6.0592147e-6,1334.5833333333333,70,6.0592147e-6,gc,1404.4166666666667,-0.399,i2,-1.4746945e-7,1336.9,67.51666666666665,1.4746945e-7
tran1,swv,2,1339.5833333333333,-0.267,i1,7.091704e-6,1334.5833333333333,5,7.091704e-6,gc,1339.4,-0.399,i1,3.2510135e-7,1336.9,2.5,3.2510135e-7
tran1,swv,2,1339.5833333333333,-0.267,i1,7.091704e-6,1334.5833333333333,5,7.091704e-6,gc,1339.4,-0.399,i2,-2.7251073e-7,1336.9,2.5,2.7251073e-7
tran1,swv,29,1407.0833333333333,-0.269,i1,6.0169987e-6,1334.5833333333333,72.5,6.0169987e-6,gc,1406.9166666666667,-0.399,i1,1.6415903e-7,1336.9,70.01666666666665,1.6415903e-7
tran1,swv,29,1407.0833333333333,-0.269,i1,6.0169987e-6,1334.5833333333333,72.5,6.0169987e-6,gc,1406.9166666666667,-0.399,i2,-1.4292981e-7,1336.9,70.01666666666665,1.4292981e-7
tran1,swv,30,1409.5833333333333,-0.275,i1,5.9413887e-6,1334.5833333333333,75,5.9413887e-6,gc,1409.4166666666667,-0.399,i1,1.5933661e-7,1336.9,72.51666666666665,1.5933661e-7
tran1,swv,30,1409.5833333333333,-0.275,i1,5.9413887e-6,1334.5833333333333,75,5.9413887e-6,gc,1409.4166666666667,-0.399,i2,-1.3823839e-7,1336.9,72.51666666666665,1.3823839e-7
tran1,swv,31,1412.1,-0.266,i1,5.9580439e-6,1334.5833333333333,77.51666666666665,5.9580439e-6,gc,1411.9166666666667,-0.399,i1,1.5472028e-7,1336.9,75.01666666666665,1.5472028e-7
tran1,swv,31,1412.1,-0.266,i1,5.9580439e-6,1334.5833333333333,77.51666666666665,5.9580439e-6,gc,1411.9166666666667,-0.399,i2,-1.3401586e-7,1336.9,75.01666666666665,1.3401586e-7
tran1,swv,32,1414.6,-0.265,i1,5.8867208e-6,1334.5833333333333,80.01666666666665,5.8867208e-6,gc,1414.4166666666667,-0.399,i1,1.508772e-7,1336.9,77.51666666666665,1.508772e-7
tran1,swv,32,1414.6,-0.265,i1,5.8867208e-6,1334.5833333333333,80.01666666666665,5.8867208e-6,gc,1414.4166666666667,-0.399,i2,-1.3005535e-7,1336.9,77.51666666666665,1.3005535e-7
tran1,swv,33,1417.1,-0.266,i1,5.8478854e-6,1334.5833333333333,82.51666666666665,5.8478854e-6,gc,1416.9166666666667,-0.399,i1,1.4655562e-7,1336.9,80.01666666666665,1.4655562e-7
tran1,swv,33,1417.1,-0.266,i1,5.8478854e-6,1334.5833333333333,82.51666666666665,5.8478854e-6,gc,1416.9166666666667,-0.399,i2,-1.2636484e-7,1336.9,80.01666666666665,1.2636484e-7
tran1,swv,34,1420.6,-0.265,i1,5.8414539e-6,1334.5833333333333,86.01666666666665,5.8414539e-6,gc,1420.4333333333334,-0.399,i1,1.4264224e-7,1336.9,83.5333333333333,1.4264224e-7
tran1,swv,34,1420.6,-0.265,i1,5.8414539e-6,1334.5833333333333,86.01666666666665,5.8414539e-6,gc,1420.4333333333334,-0.399,i2,-1.2234281e-7,1336.9,83.5333333333333,1.2234281e-7
tran1,swv,35,1423.1,-0.266,i1,5.777717e-6,1334.5833333333333,88.51666666666665,5.777717e-6,gc,1422.9333333333334,-0.399,i1,1.3825515e-7,1336.9,86.0333333333333,1.3825515e-7
tran1,swv,35,1423.1,-0.266,i1,5.777717e-6,1334.5833333333333,88.51666666666665,5.777717e-6,gc,1422.9333333333334,-0.399,i2,-1.1824969e-7,1336.9,86.0333333333333,1.1824969e-7
tran1,swv,36,1425.6,-0.267,i1,5.7412726e-6,1334.5833333333333,91.01666666666665,5.7412726e-6,gc,1425.4333333333334,-0.399,i1,1.340574e-7,1336.9,88.5333333333333,1.340574e-7
tran1,swv,36,1425.6,-0.267,i1,5.7412726e-6,1334.5833333333333,91.01666666666665,5.7412726e-6,gc,1425.4333333333334,-0.399,i2,-1.1432034e-7,1336.9,88.5333333333333,1.1432034e-7
tran1,swv,37,1428.1166666666666,-0.268,i1,5.6612098e-6,1334.5833333333333,93.5333333333333,5.6612098e-6,gc,1427.9333333333334,-0.399,i1,1.2969588e-7,1336.9,91.0333333333333,1.2969588e-7
tran1,swv,37,1428.1166666666666,-0.268,i1,5.6612098e-6,1334.5833333333333,93.5333333333333,5.6612098e-6,gc,1427.9333333333334,-0.399,i2,-1.1117062e-7,1336.9,91.0333333333333,1.1117062e-7
tran1,swv,38,1430.6166666666666,-0.268,i1,5.6688777e-6,1334.5833333333333,96.0333333333333,5.6688777e-6,gc,1430.4333333333334,-0.399,i1,1.2667556e-7,1336.9,93.5333333333333,1.2667556e-7
tran1,swv,38,1430.6166666666666,-0.268,i1,5.6688777e-6,1334.5833333333333,96.0333333333333,5.6688777e-6,gc,1430.4333333333334,-0.399,i2,-1.0820384e-7,1336.9,93.5333333333333,1.0820384e-7
tran1,swv,3,1342.0833333333333,-0.268,i1,7.0885708e-6,1334.5833333333333,7.5,7.0885708e-6,gc,1341.9,-0.399,i1,3.2271052e-7,1336.9,5,3.2271052e-7
tran1,swv,3,1342.0833333333333,-0.268,i1,7.0885708e-6,1334.5833333333333,7.5,7.0885708e-6,gc,1341.9,-0.399,i2,-2.7258585e-7,1336.9,5,2.7258585e-7
tran1,swv,39,1433.1166666666666,-0.273,i1,5.6170966e-6,1334.5833333333333,98.5333333333333,5.6170966e-6,gc,1432.9333333333334,-0.399,i1,1.2319195e-7,1336.9,96.0333333333333,1.2319195e-7
tran1,swv,39,1433.1166666666666,-0.273,i1,5.6170966e-6,1334.5833333333333,98.5333333333333,5.6170966e-6,gc,1432.9333333333334,-0.399,i2,-1.0421456e-7,1336.9,96.0333333333333,1.0421456e-7
tran1,swv,40,1435.6166666666666,-0.271,i1,5.5921128e-6,1334.5833333333333,101.0333333333333,5.5921128e-6,gc,1435.4333333333334,-0.399,i1,1.1915475e-7,1336.9,98.5333333333333,1.1915475e-7
tran1,swv,40,1435.6166666666666,-0.271,i1,5.5921128e-6,1334.5833333333333,101.0333333333333,5.5921128e-6,gc,1435.4333333333334,-0.399,i2,-1.0144349e-7,1336.9,98.5333333333333,1.0144349e-7
tran1,swv,41,1438.1166666666666,-0.268,i1,5.5468454e-6,1334.5833333333333,103.5333333333333,5.5468454e-6,gc,1437.9333333333334,-0.399,i1,1.1517507e-7,1336.9,101.0333333333333,1.1517507e-7
tran1,swv,41,1438.1166666666666,-0.268,i1,5.5468454e-6,1334.5833333333333,103.5333333333333,5.5468454e-6,gc,1437.9333333333334,-0.399,i2,-9.828738e-8,1336.9,101.0333333333333,9.828738e-8
tran1,swv,42,1440.6166666666666,-0.267,i1,5.5223572e-6,1334.5833333333333,106.0333333333333,5.5223572e-6,gc,1440.4333333333334,-0.399,i1,1.128018e-7,1336.9,103.5333333333333,1.128018e-7
tran1,swv,42,1440.6166666666666,-0.267,i1,5.5223572e-6,1334.5833333333333,106.0333333333333,5.5223572e-6,gc,1440.4333333333334,-0.399,i2,-9.4731867e-8,1336.9,103.5333333333333,9.4731867e-8
tran1,swv,43,1443.1166666666666,-0.264,i1,5.4883858e-6,1334.5833333333333,108.5333333333333,5.4883858e-6,gc,1442.9333333333334,-0.399,i1,1.0932537e-7,1336.9,106.0333333333333,1.0932537e-7
tran1,swv,43,1443.1166666666666,-0.264,i1,5.4883858e-6,1334.5833333333333,108.5333333333333,5.4883858e-6,gc,1442.9333333333334,-0.396,i2,-9.2305072e-8,1336.9,106.0333333333333,9.2305072e-8
tran1,swv,44,1445.6166666666666,-0.265,i1,5.4601869e-6,1334.5833333333333,111.0333333333333,5.4601869e-6,gc,1445.4333333333334,-0.399,i1,1.0650157e-7,1336.9,108.5333333333333,1.0650157e-7
tran1,swv,44,1445.6166666666666,-0.265,i1,5.4601869e-6,1334.5833333333333,111.0333333333333,5.4601869e-6,gc,1445.4333333333334,-0.399,i2,-8.9181711e-8,1336.9,108.5333333333333,8.9181711e-8
tran1,swv,45,1448.1166666666666,-0.266,i1,5.452931e-6,1334.5833333333333,113.5333333333333,5.452931e-6,gc,1447.9333333333334,-0.399,i1,1.0387267e-7,1336.9,111.0333333333333,1.0387267e-7
tran1,swv,45,1448.1166666666666,-0.266,i1,5.452931e-6,1334.5833333333333,113.5333333333333,5.452931e-6,gc,1447.9333333333334,-0.399,i2,-8.6822027e-8,1336.9,111.0333333333333,8.6822027e-8
tran1,swv,46,1450.6166666666666,-0.272,i1,5.4009852e-6,1334.5833333333333,116.0333333333333,5.4009852e-6,gc,1450.4333333333334,-0.399,i1,1.0000482e-7,1336.9,113.5333333333333,1.0000482e-7
tran1,swv,46,1450.6166666666666,-0.272,i1,5.4009852e-6,1334.5833333333333,116.0333333333333,5.4009852e-6,gc,1450.4333333333334,-0.399,i2,-8.3889582e-8,1336.9,113.5333333333333,8.3889582e-8
tran1,swv,47,1453.1166666666666,-0.268,i1,5.3722906e-6,1334.5833333333333,118.5333333333333,5.3722906e-6,gc,1452.9333333333334,-0.399,i1,9.8005401e-8,1336.9,116.0333333333333,9.8005401e-8
tran1,swv,47,1453.1166666666666,-0.268,i1,5.3722906e-6,1334.5833333333333,118.5333333333333,5.3722906e-6,gc,1452.9333333333334,-0.399,i2,-8.147957e-8,1336.9,116.0333333333333,8.147957e-8
tran1,swv,48,1455.6166666666666,-0.266,i1,5.3610775e-6,1334.5833333333333,121.0333333333333,5.3610775e-6,gc,1455.45,-0.399,i1,9.4800562e-8,1336.9,118.54999999999995,9.4800562e-8
tran1,swv,48,1455.6166666666666,-0.266,i1,5.3610775e-6,1334.5833333333333,121.0333333333333,5.3610775e-6,gc,1455.45,-0.399,i2,-7.8879438e-8,1336.9,118.54999999999995,7.8879438e-8
tran1,swv,4,1344.5833333333333,-0.267,i1,7.0486631e-6,1334.5833333333333,10,7.0486631e-6,gc,1344.4,-0.399,i1,3.1986352e-7,1336.9,7.5,3.1986352e-7
tran1,swv,4,1344.5833333333333,-0.267,i1,7.0486631e-6,1334.5833333333333,10,7.0486631e-6,gc,1344.4,-0.399,i2,-2.7189566e-7,1336.9,7.5,2.7189566e-7
tran1,swv,49,1458.1166666666666,-0.265,i1,5.3117692e-6,1334.5833333333333,123.5333333333333,5.3117692e-6,gc,1457.95,-0.399,i1,9.2528737e-8,1336.9,121.04999999999995,9.2528737e-8
tran1,swv,49,1458.1166666666666,-0.265,i1,5.3117692e-6,1334.5833333333333,123.5333333333333,5.3117692e-6,gc,1457.95,-0.399,i2,-7.6462221e-8,1336.9,121.04999999999995,7.6462221e-8
tran1,swv,50,1460.6166666666666,-0.267,i1,5.2777159e-6,1334.5833333333333,126.0333333333333,5.2777159e-6,gc,1460.45,-0.399,i1,8.9768839e-8,1336.9,123.54999999999995,8.9768839e-8
tran1,swv,50,1460.6166666666666,-0.267,i1,5.2777159e-6,1334.5833333333333,126.0333333333333,5.2777159e-6,gc,1460.45,-0.399,i2,-7.4011474e-8,1336.9,123.54999999999995,7.4011474e-8
tran1,swv,51,1463.1166666666666,-0.264,i1,5.289919e-6,1334.5833333333333,128.5333333333333,5.289919e-6,gc,1462.95,-0.399,i1,8.7634412e-8,1336.9,126.04999999999995,8.7634412e-8
tran1,swv,51,1463.1166666666666,-0.264,i1,5.289919e-6,1334.5833333333333,128.5333333333333,5.289919e-6,gc,1462.95,-0.398,i2,-7.2357132e-8,1336.9,126.04999999999995,7.2357132e-8
tran1,swv,52,1465.6166666666666,-0.268,i1,5.2657606e-6,1334.5833333333333,131.0333333333333,5.2657606e-6,gc,1465.45,-0.399,i1,8.4960789e-8,1336.9,128.54999999999995,8.4960789e-8
tran1,swv,52,1465.6166666666666,-0.268,i1,5.2657606e-6,1334.5833333333333,131.0333333333333,5.2657606e-6,gc,1465.45,-0.399,i2,-6.9525342e-8,1336.9,128.54999999999995,6.9525342e-8
tran1,swv,53,1468.1166666666666,-0.264,i1,5.2098567e-6,1334.5833333333333,133.5333333333333,5.2098567e-6,gc,1467.95,-0.399,i1,8.2951779e-8,1336.9,131.04999999999995,8.2951779e-8
tran1,swv,53,1468.1166666666666,-0.264,i1,5.2098567e-6,1334.5833333333333,133.5333333333333,5.2098567e-6,gc,1467.95,-0.399,i2,-6.8347092e-8,1336.9,131.04999999999995,6.8347092e-8
tran1,swv,54,1470.6166666666666,-0.264,i1,5.2022706e-6,1334.5833333333333,136.0333333333333,5.2022706e-6,gc,1470.45,-0.399,i1,8.0120792e-8,1336.9,133.54999999999995,8.0120792e-8
tran1,swv,54,1470.6166666666666,-0.264,i1,5.2022706e-6,1334.5833333333333,136.0333333333333,5.2022706e-6,gc,1470.45,-0.398,i2,-6.5453797e-8,1336.9,133.54999999999995,6.5453797e-8
tran1,swv,55,1473.1166666666666,-0.265,i1,5.1596417e-6,1334.5833333333333,138.5333333333333,5.1596417e-6,gc,1472.95,-0.399,i1,7.8528757e-8,1336.9,136.04999999999995,7.8528757e-8
tran1,swv,55,1473.1166666666666,-0.265,i1,5.1596417e-6,1334.5833333333333,138.5333333333333,5.1596417e-6,gc,1472.95,-0.399,i2,-6.3820224e-8,1336.9,136.04999999999995,6.3820224e-8
tran1,swv,56,1475.6166666666666,-0.268,i1,5.108026e-6,1334.5833333333333,141.0333333333333,5.108026e-6,gc,1475.45,-0.399,i1,7.5659415e-8,1336.9,138.54999999999995,7.5659415e-8
tran1,swv,56,1475.6166666666666,-0.268,i1,5.108026e-6,1334.5833333333333,141.0333333333333,5.108026e-6,gc,1475.45,-0.399,i2,-6.1539616e-8,1336.9,138.54999999999995,6.1539616e-8
tran1,swv,57,1478.1166666666666,-0.266,i1,5.1457896e-6,1334.5833333333333,143.5333333333333,5.1457896e-6,gc,1477.95,-0.399,i1,7.428546e-8,1336.9,141.04999999999995,7.428546e-8
tran1,swv,57,1478.1166666666666,-0.266,i1,5.1457896e-6,1334.5833333333333,143.5333333333333,5.1457896e-6,gc,1477.95,-0.399,i2,-5.95298e-8,1336.9,141.04999999999995,5.95298e-8
tran1,swv,58,1480.6166666666666,-0.265,i1,5.0807334e-6,1334.5833333333333,146.0333333333333,5.0807334e-6,gc,1480.45,-0.399,i1,7.2008845e-8,1336.9,143.54999999999995,7.2008845e-8
tran1,swv,58,1480.6166666666666,-0.265,i1,5.0807334e-6,1334.5833333333333,146.0333333333333,5.0807334e-6,gc,1480.45,-0.399,i2,-5.8218152e-8,1336.9,143.54999999999995,5.8218152e-8
tran1,swv,5,1347.0833333333333,-0.265,i1,7.0290389e-6,1334.5833333333333,12.5,7.0290389e-6,gc,1346.9,-0.399,i1,3.1516655e-7,1336.9,10,3.1516655e-7
tran1,swv,5,1347.0833333333333,-0.265,i1,7.0290389e-6,1334.5833333333333,12.5,7.0290389e-6,gc,1346.9,-0.399,i2,-2.6966538e-7,1336.9,10,2.6966538e-7
tran1,swv,59,1483.1166666666666,-0.269,i1,5.0484941e-6,1334.5833333333333,148.5333333333333,5.0484941e-6,gc,1482.95,-0.399,i1,7.0281018e-8,1336.9,146.04999999999995,7.0281018e-8
tran1,swv,59,1483.1166666666666,-0.269,i1,5.0484941e-6,1334.5833333333333,148.5333333333333,5.0484941e-6,gc,1482.95,-0.399,i2,-5.5895207e-8,1336.9,146.04999999999995,5.5895207e-8
tran1,swv,60,1485.6166666666666,-0.271,i1,5.0349718e-6,1334.5833333333333,151.0333333333333,5.0349718e-6,gc,1485.45,-0.399,i1,6.9025283e-8,1336.9,148.54999999999995,6.9025283e-8
tran1,swv,60,1485.6166666666666,-0.271,i1,5.0349718e-6,1334.5833333333333,151.0333333333333,5.0349718e-6,gc,1485.45,-0.399,i2,-5.4465332e-8,1336.9,148.54999999999995,5.4465332e-8
tran1,swv,61,1488.1166666666666,-0.266,i1,5.0075141e-6,1334.5833333333333,153.5333333333333,5.0075141e-6,gc,1487.95,-0.399,i1,6.6448315e-8,1336.9,151.04999999999995,6.6448315e-8
tran1,swv,61,1488.1166666666666,-0.266,i1,5.0075141e-6,1334.5833333333333,153.5333333333333,5.0075141e-6,gc,1487.95,-0.399,i2,-5.3058624e-8,1336.9,151.04999999999995,5.3058624e-8
tran1,swv,62,1490.6333333333334,-0.269,i1,4.9930845e-6,1334.5833333333333,156.05000000000018,4.9930845e-6,gc,1490.45,-0.399,i1,6.5209356e-8,1336.9,153.54999999999995,6.5209356e-8
tran1,swv,62,1490.6333333333334,-0.269,i1,4.9930845e-6,1334.5833333333333,156.05000000000018,4.9930845e-6,gc,1490.45,-0.399,i2,-5.0937778e-8,1336.9,153.54999999999995,5.0937778e-8
tran1,swv,63,1493.1333333333334,-0.271,i1,4.9896216e-6,1334.5833333333333,158.55000000000018,4.9896216e-6,gc,1492.95,-0.399,i1,6.3474332e-8,1336.9,156.04999999999995,6.3474332e-8
tran1,swv,63,1493.1333333333334,-0.271,i1,4.9896216e-6,1334.5833333333333,158.55000000000018,4.9896216e-6,gc,1492.95,-0.398,i2,-4.9531867e-8,1336.9,156.04999999999995,4.9531867e-8
tran1,swv,64,1495.6333333333334,-0.266,i1,4.9423757e-6,1334.5833333333333,161.05000000000018,4.9423757e-6,gc,1495.45,-0.399,i1,6.0946093e-8,1336.9,158.54999999999995,6.0946093e-8
tran1,swv,64,1495.6333333333334,-0.266,i1,4.9423757e-6,1334.5833333333333,161.05000000000018,4.9423757e-6,gc,1495.45,-0.393,i2,-4.9096514e-8,1336.9,158.54999999999995,4.9096514e-8
tran1,swv,65,1498.1333333333334,-0.268,i1,4.9372634e-6,1334.5833333333333,163.55000000000018,4.9372634e-6,gc,1497.95,-0.399,i1,6.0029066e-8,1336.9,161.04999999999995,6.0029066e-8
tran1,swv,65,1498.1333333333334,-0.268,i1,4.9372634e-6,1334.5833333333333,163.55000000000018,4.9372634e-6,gc,1497.95,-0.396,i2,-4.6232771e-8,1336.9,161.04999999999995,4.6232771e-8
tran1,swv,65,1498.1333333333334,-0.268,i1,4.9372634e-6,1334.5833333333333,163.55000000000018,4.9372634e-6,gc,1497.95,-0.397,i2,-4.6232771e-8,1336.9,161.04999999999995,4.6232771e-8
tran1,swv,66,1500.6333333333334,-0.267,i1,4.9109603e-6,1334.5833333333333,166.05000000000018,4.9109603e-6,gc,1500.45,-0.399,i1,5.8703829e-8,1336.9,163.54999999999995,5.8703829e-8
